direction,source_vehicle,target_vehicle,sensor_config,method,protocol,budget_k_days,n_partitions,delta_accuracy_median,delta_accuracy_q1,delta_accuracy_q3,delta_balanced_accuracy_median,delta_balanced_accuracy_q1,delta_balanced_accuracy_q3,delta_macro_f1_median,delta_macro_f1_q1,delta_macro_f1_q3,delta_stationary_macro_f1_median,delta_stationary_macro_f1_q1,delta_stationary_macro_f1_q3,delta_stationary_macro_f1_median,delta_stationary_macro_f1_q1,delta_stationary_macro_f1_q3,delta_charging_f1_median,delta_charging_f1_q1,delta_charging_f1_q3,delta_charging_f1_median,delta_charging_f1_q1,delta_charging_f1_q3,delta_driving_f1_median,delta_driving_f1_q1,delta_driving_f1_q3,delta_driving_f1_median,delta_driving_f1_q1,delta_driving_f1_q3,delta_objective_score_median,delta_objective_score_q1,delta_objective_score_q3
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.0006059381943042,-0.0152941176470587,0.0064716541548019,-0.0042547789532556,-0.0095746033708954,0.0024323561267649,0.006838379400736,0.003103656071062,0.0072761271348069,0.009117399751032,0.0043161735886932,0.0093783593710933,0.009117399751032,0.0043161735886932,0.0093783593710933,0.0051070539039828,0.0038924061233376,0.0121580547112462,0.0051070539039828,0.0038924061233376,0.0121580547112462,-0.0005338964818316,-0.0018184262855176,1.3183498478452904e-06,-0.0005338964818316,-0.0018184262855176,1.3183498478452904e-06,0.0064084978424772,0.0056599900897766,0.0190902574208939
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.0068924773532886,-0.0131372549019608,-0.0062613613411431,-0.0114472827307541,-0.0183932785942955,-0.0051592170305887,0.0012065864407229,-0.007946910749652,0.0012738372065806,0.0015365688703072,-0.0097850743536953,0.0018756591838842,0.0015365688703072,-0.0097850743536953,0.0018756591838842,0.0108869107621862,-0.0186443224115771,0.0143850652325228,0.0108869107621862,-0.0186443224115771,0.0143850652325228,-0.0017747185058143,-0.0019893892651808,-0.0008006317887611,-0.0017747185058143,-0.0019893892651808,-0.0008006317887611,0.0065183284169575,-0.0122258754144221,0.008203677806459
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0133597883597883,-0.0154901960784313,-0.0102402520677432,-0.0142317153722617,-0.0177072507610731,0.0021839632783501,-0.0122850333477812,-0.0203642208281063,-0.0050274122066712,-0.0133965519970722,-0.025447052158415,-0.0068872351248537,-0.0133965519970722,-0.025447052158415,-0.0068872351248537,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039567268592303,-0.0078408010244866,-0.0016553657919941,-0.0039567268592303,-0.0078408010244866,-0.0016553657919941,-0.0087967630303514,-0.0122185324968637,-0.006416704382018
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0107142857142856,-0.0288635775304167,0.0179411764705882,-0.0268900399816204,-0.0277319795434874,0.0013055035607924,-0.0126193423668924,-0.036104316756149,0.012862649988709,-0.0228778075440164,-0.0277664951716072,-0.0061777650792425,-0.0228778075440164,-0.0277664951716072,-0.0061777650792425,0.0,0.0,0.0030449340062111,0.0,0.0,0.0030449340062111,0.0027832905056365,0.0023750129645639,0.0145850349953208,0.0027832905056365,0.0023750129645639,0.0145850349953208,-0.0002179120524979,-0.025980324039793,0.0082579113608628
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0105029287012724,-0.0314522391923375,0.005026455026455,-0.0234642500480663,-0.0324086533880149,-0.0061104695697739,-0.0309653545517523,-0.0311357762171739,-0.0046775158197928,-0.0153889093503121,-0.0454036732841725,-0.0121809686628126,-0.0153889093503121,-0.0454036732841725,-0.0121809686628126,0.0,0.0,0.0,0.0,0.0,0.0,0.0070148976534746,0.0015677631519872,0.0172867298956358,0.0070148976534746,0.0015677631519872,0.0172867298956358,-0.0186814657303043,-0.0193325083996013,-0.004939842825209
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.01005291005291,-0.0107843137254902,-0.0046278062229224,-0.0112607529502605,-0.0124659369385349,-0.0008798886745492,-0.0186285282888914,-0.024399558351602,-0.0051543883794046,-0.0208672413490288,-0.0257375934021671,-0.0093817548237438,-0.0208672413490288,-0.0257375934021671,-0.0093817548237438,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018639554977351,-0.0039786759938417,0.0016714402326546,-0.0018639554977351,-0.0039786759938417,0.0016714402326546,-0.0111771169733348,-0.0146397350109612,-0.0032995386818283
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0076719576719576,-0.0114118359927287,0.0079411764705882,-0.0124715181434691,-0.0228218815300893,0.015946780936016,-0.0096826857514136,-0.0228741193127927,0.01653806726819,-0.0109050965281483,-0.0342128716649784,0.0226554882710971,-0.0109050965281483,-0.0342128716649784,0.0226554882710971,-0.004914509575899,-0.0124562138519387,0.0133113909420322,-0.004914509575899,-0.0124562138519387,0.0133113909420322,-0.0066186386863662,-0.0069499314935576,0.0010029058622949,-0.0066186386863662,-0.0069499314935576,0.0010029058622949,-0.0045800898263408,-0.0080078462463624,0.0017038545518583
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0257571835361118,-0.0453443748737628,-0.021031746031746,-0.0410624907688146,-0.0554294390274009,-0.0125946074759747,-0.0203043936304155,-0.0314044341776975,-0.0123936519888239,-0.0350079052050376,-0.0564507730786514,-0.0200638812322054,-0.0350079052050376,-0.0564507730786514,-0.0200638812322054,0.0,0.0,0.0,0.0,0.0,0.0,0.0059835221680102,-0.0023943208438316,0.0088209666333368,0.0059835221680102,-0.0023943208438316,0.0088209666333368,-0.0132199842231203,-0.0188426605066185,-0.0048905451520769
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0126844421434119,-0.0212962962962963,0.0031508467900748,-0.0164706332064959,-0.0285154114775999,0.0130071120470787,-0.0184720177383907,-0.0256529511323287,0.006718285725732,-0.0258346904362009,-0.0344655584048967,0.010862400049584,-0.0258346904362009,-0.0344655584048967,0.010862400049584,0.0,0.0,0.0,0.0,0.0,0.0,0.0004170120935134,-0.0018894670935221,0.0016552565519199,0.0004170120935134,-0.0018894670935221,0.0016552565519199,-0.0104976027025878,-0.0153917706793972,0.0009492170683366
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0150474651585538,-0.0170342654588421,-0.0082010582010582,-0.0245036330605021,-0.0365431789627006,-0.0118000652942479,-0.0353731826986144,-0.0388260941818803,-0.0111963478580147,-0.0498816974553505,-0.0546273114612925,-0.01414781638772,-0.0498816974553505,-0.0546273114612925,-0.01414781638772,-0.0198881397168058,-0.028751179862312,-0.0057514691923527,-0.0198881397168058,-0.028751179862312,-0.0057514691923527,-0.0012591890637699,-0.0015808793239308,0.0002172231702334,-0.0012591890637699,-0.0015808793239308,0.0002172231702334,-0.0247666507529072,-0.0348279958758696,-0.012120056143799
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0431216931216931,-0.0721066451221975,-0.0355940978514108,-0.0610663287154522,-0.0766750496390651,-0.0322086055284268,-0.0475453146370971,-0.074317568034177,-0.0304627774357607,-0.0641268973272968,-0.0972043135733689,-0.037543044937834,-0.0641268973272968,-0.0972043135733689,-0.037543044937834,0.0,0.0,0.0,0.0,0.0,0.0,0.0019848770404691,0.0015629518281039,0.0044245960539394,0.0019848770404691,0.0015629518281039,0.0044245960539394,-0.028386098855253,-0.0388213100512754,-0.0190157905156264
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0016826300802484,-0.0179894179894179,0.0012745098039215,0.0006476945750396,-0.0242061930077436,0.002269768438492,0.0017566752835229,-0.0314959968666322,0.0048402220545253,0.0035798949570745,-0.0425907894312112,0.0051674911326309,0.0035798949570745,-0.0425907894312112,0.0051674911326309,0.0,0.0,0.0,0.0,0.0,0.0,0.0020049766347975,-0.001435314819015,0.0020489702504785,0.0020049766347975,-0.001435314819015,0.0020489702504785,0.001652997912497,-0.0188975981199793,0.0029041332327152
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0250454453645728,-0.0279637652619141,-0.0175490196078431,-0.0475117985566253,-0.0475675122409957,-0.0247394256866517,-0.0517077642307153,-0.0528681700182818,-0.0244497402345547,-0.0692861829255955,-0.0710136032147285,-0.0363042557051986,-0.0692861829255955,-0.0710136032147285,-0.0363042557051986,-0.0252872266915332,-0.0750619308080434,-0.0098169056449955,-0.0252872266915332,-0.0750619308080434,-0.0098169056449955,-0.0014990290990943,-0.0025027349591077,-0.0007035996525853,-0.0014990290990943,-0.0025027349591077,-0.0007035996525853,-0.0472713418232159,-0.0538142324955119,-0.0367308914650606
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0442661144188454,-0.0600630169358015,-0.0334656084656084,-0.0483584141714886,-0.0563923544821625,-0.0442478309347298,-0.0354163129590061,-0.0528418941044166,-0.0337492368083433,-0.0506207478275486,-0.0653947931354037,-0.0490157566261713,-0.0506207478275486,-0.0653947931354037,-0.0490157566261713,0.0,-0.0010548912887323,0.0200569673682613,0.0,-0.0010548912887323,0.0200569673682613,0.0077603079729639,-0.0029204355734968,0.0117710006782183,0.0077603079729639,-0.0029204355734968,0.0117710006782183,-0.0210932323606561,-0.0291412486202399,-0.0102375747059856
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.006989386487186,-0.029287012724702,-0.006078431372549,-0.0109974061392357,-0.0298633940678252,-0.0081346686843575,-0.0062631735568055,-0.0413900972886436,-0.0047558970128509,-0.0098025639728032,-0.055938031456756,-0.0060492448808263,-0.0098025639728032,-0.055938031456756,-0.0060492448808263,0.0,0.0,0.0,0.0,0.0,0.0,0.0022537052156937,-0.0008758534089245,0.0035501613413522,0.0022537052156937,-0.0008758534089245,0.0035501613413522,-0.0037579041340832,-0.0248340583731861,-0.0028535382077105
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0231372549019607,-0.0334777471445451,-0.0098969905069682,-0.0344406949983521,-0.0622357979718228,-0.0312574755771537,-0.0351696651994951,-0.0557861181105122,-0.0285685530941219,-0.0468023111721953,-0.0717516724906498,-0.0349394517575318,-0.0468023111721953,-0.0717516724906498,-0.0349394517575318,-0.0211452867777692,-0.0441735773889081,-0.0089776553412917,-0.0211452867777692,-0.0441735773889081,-0.0089776553412917,-0.0019860973187686,-0.0078894549700995,-0.0002717272813944,-0.0019860973187686,-0.0078894549700995,-0.0002717272813944,-0.0387712300752603,-0.0398794712029055,-0.037062733002824
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0359823971006989,-0.0748326112642773,-0.0246031746031746,-0.0400994015582409,-0.0684562594058243,-0.0362069829530928,-0.0285039349037137,-0.0647618553939007,-0.0254702140264351,-0.0425864241059634,-0.0797936109770268,-0.0366282829706343,-0.0425864241059634,-0.0797936109770268,-0.0366282829706343,0.0,-0.004617087674601,0.028673835125448,0.0,-0.004617087674601,0.028673835125448,0.0080039928061622,-0.0136750249240069,0.0137435327030351,0.0080039928061622,-0.0136750249240069,0.0137435327030351,-0.0152821284158611,-0.0296931085714723,-0.005632826892049
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.0093191819829148,-0.0115686274509803,-0.0017723513194169,-0.0102617058957374,-0.0173995883503357,-0.006966893058987,-0.0026592874349213,-0.0074952014437833,-0.0002525954140375,-0.0022998103940252,-0.0098832693948103,0.0006433552801962,-0.0022998103940252,-0.0098832693948103,0.0006433552801962,0.0075046904315197,0.0,0.0098039215686274,0.0075046904315197,0.0,0.0098039215686274,-0.0024374342920574,-0.002940447496739,-0.0003309975907023,-0.0024374342920574,-0.002940447496739,-0.0003309975907023,-0.0001515572484225,-0.0014952446936621,0.0107598528146945
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.0094930317107655,-0.0096078431372549,-0.0044007248252653,-0.0080786737374513,-0.0147038441750687,-0.0066445055279746,-0.0036279235626991,-0.0069545297860665,0.0005808582766425,-0.004168041780643,-0.0091935339782592,0.0014498878764065,-0.004168041780643,-0.0091935339782592,0.0014498878764065,0.0,0.0,0.0071090047393364,0.0,0.0,0.0071090047393364,-0.0020262305226492,-0.002967141333955,-0.0020075689088675,-0.0020262305226492,-0.002967141333955,-0.0020075689088675,0.0017195111169109,-0.0021767541376194,0.0031921168617201
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0144415269642496,-0.0192004726270184,-0.0079365079365079,-0.009475317572581,-0.0100323999165617,-0.0005723367736378,-0.012733024043808,-0.0130013109187694,-0.0053347446888653,-0.0104946158487003,-0.0141061711577241,-0.0055245747420415,-0.0104946158487003,-0.0141061711577241,-0.0055245747420415,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148823635534529,-0.0182649630946676,-0.0119740896453155,-0.0148823635534529,-0.0182649630946676,-0.0119740896453155,-0.0076398144262848,-0.0078007865512616,-0.0032008468133192
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0033652601604969,-0.0137566137566136,0.0055882352941176,0.009000487165368,-0.0128737584865565,0.0091682721908545,0.0082971273089544,0.0079489711359264,0.0088775680378537,0.011394560341981,0.0107651304934882,0.0143201636157572,0.011394560341981,0.0107651304934882,0.0143201636157572,0.0029761904761904,0.0,0.0069767441860465,0.0029761904761904,0.0,0.0069767441860465,0.0009845957931428,-0.006256039580994,0.0036972704820145,0.0009845957931428,-0.006256039580994,0.0036972704820145,0.004320720433699,0.003493873336558,0.0115424118732927
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0094486150660109,-0.0211068471015956,-0.0024509803921568,-0.00833337857776,-0.0128955641225521,-0.0055966798171315,-0.01870670582528,-0.0196805676389073,-0.0180426419949533,-0.0097266401679285,-0.012365985388391,0.0030159363927897,-0.0097266401679285,-0.012365985388391,0.0030159363927897,0.0,0.0,0.0,0.0,0.0,0.0,0.024260459487217,-0.0059716132238392,0.0310752337942741,0.024260459487217,-0.0059716132238392,0.0310752337942741,-0.011224023495168,-0.0118083405833444,-0.0108255851969719
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0108465608465608,-0.0151960784313725,-0.0097074812322029,-0.0088569358932194,-0.0126830269698517,-0.0075035599569783,-0.013499557544936,-0.0150691040184567,-0.0131595190504958,-0.0173990513845907,-0.018045650266161,-0.013765408582476,-0.0173990513845907,-0.018045650266161,-0.013765408582476,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031265414099842,-0.0092077486423073,-0.001957458916252,-0.0031265414099842,-0.0092077486423073,-0.001957458916252,-0.0078957114302974,-0.009041462411074,-0.0068764929367475
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,0.0082352941176471,-0.0134316299737426,0.0143670722236603,0.0150835184987701,-0.008007867519822,0.0154873401387516,0.0196126485566743,-0.0042688078537335,0.0247234487174784,0.0267290104314621,-0.0052866219824952,0.0311578275058806,0.0267290104314621,-0.0052866219824952,0.0311578275058806,0.0214160894160294,0.005576887047981,0.0295541700002758,0.0214160894160294,0.005576887047981,0.0295541700002758,-0.0068743816985138,-0.0071524963610781,-0.0047526484706002,-0.0068743816985138,-0.0071524963610781,-0.0047526484706002,0.01997014643644,0.0065167213991846,0.038933136550936
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0263725490196078,-0.0483458054352107,-0.0060593819430418,-0.0310774115370296,-0.0311039873455795,-0.0134954263428484,-0.0183552386952692,-0.0425029418594389,-0.0018661926398289,-0.0100568400291981,-0.023588100388054,-0.0091672801064356,-0.0100568400291981,-0.023588100388054,-0.0091672801064356,0.0,0.0,0.0,0.0,0.0,0.0,-0.0462371232046223,-0.0510028387558768,-0.0148342133396844,-0.0462371232046223,-0.0510028387558768,-0.0148342133396844,-0.0110131432171615,-0.0255017651156633,-0.0011197155838973
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0362433862433862,-0.0469673099645529,-0.0224197131892546,-0.0299985670528842,-0.042626858091775,-0.0209557325933296,-0.0386327298894349,-0.0401057529716714,-0.0316934296989324,-0.0485125755583232,-0.0502081513788223,-0.0417830060584891,-0.0485125755583232,-0.0502081513788223,-0.0417830060584891,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036477715837616,-0.0038934497210509,-0.0033342472579528,-0.0036477715837616,-0.0038934497210509,-0.0033342472579528,-0.0231796379336609,-0.0240634517830028,-0.0190160578193594
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0001960784313725,-0.0031306806705715,0.0156614030546208,-0.0009517817189715,-0.0052502403170058,0.0214319750677687,-0.0034278769360763,-0.0054697838517883,0.0383596999547832,-0.0010635530940794,-0.0053044600223099,0.0534878274224884,-0.0010635530940794,-0.0053044600223099,0.0534878274224884,0.0263246908196164,0.0207437864745364,0.0412027832720947,0.0263246908196164,0.0207437864745364,0.0412027832720947,-0.0023231723484954,-0.0031352360911631,-0.0006087507688599,-0.0023231723484954,-0.0031352360911631,-0.0006087507688599,0.0048691750793029,-0.0041764679045176,0.0280613051650723
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0227450980392157,-0.040079365079365,-0.0193900222177337,-0.0265869627789968,-0.03198055335554,-0.0174808059578084,-0.0145135240366169,-0.0357924019674564,-0.0133788592339688,-0.0120507467306976,-0.0345381013396997,-0.0114542130623773,-0.0120507467306976,-0.0345381013396997,-0.0114542130623773,0.0,0.0,0.0,0.0,0.0,0.0,-0.0271549311768986,-0.03815502650754,-0.0259812538627045,-0.0271549311768986,-0.03815502650754,-0.0259812538627045,-0.0165120588940123,-0.0214754411804738,-0.0096582331868157
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0168627450980392,-0.0201915609629821,-0.0164021164021164,-0.0166932066572754,-0.0273252748859456,-0.0144862464095292,-0.0245771234818,-0.0280290340626203,-0.0180270448107637,-0.0324794574233799,-0.0358721252846419,-0.0248220398308738,-0.0324794574233799,-0.0358721252846419,-0.0248220398308738,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042814416955624,-0.0044698962096487,-0.002544156939542,-0.0042814416955624,-0.0044698962096487,-0.002544156939542,-0.0158560229590328,-0.0168174204375722,-0.0100657578433062
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0003882992492881,-0.0046296296296295,0.0007843137254902,0.0019887029080224,-0.0007793922704483,0.0036544108927527,0.0046257249896798,0.0008281709644491,0.0052563462234613,0.0072071726361789,0.0050039989162379,0.0078192870019006,0.0072071726361789,0.0050039989162379,0.0078192870019006,0.0175334777995522,0.010895742053932,0.0527441029952563,0.0175334777995522,0.010895742053932,0.0527441029952563,-0.0032229114254901,-0.0040160694577187,-0.0012380274163047,-0.0032229114254901,-0.0040160694577187,-0.0012380274163047,0.01125591418001,0.0088286766216131,0.0243402693534983
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0653439153439153,-0.0678650777620682,-0.0530675640693761,-0.0607233809762284,-0.06994969660353,-0.0500016064581056,-0.0572692961880595,-0.0673650921643029,-0.0506283741971877,-0.0616654009515513,-0.0673720342750224,-0.0600827689161844,-0.0616654009515513,-0.0673720342750224,-0.0600827689161844,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208539754716576,-0.0448935573020125,-0.0186016364748111,-0.0208539754716576,-0.0448935573020125,-0.0186016364748111,-0.0343615777128357,-0.0399050463972594,-0.0307412208073348
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0383597883597883,-0.0429302875147695,-0.0276711775398909,-0.0305517712411947,-0.0435069738031715,-0.0257034793393891,-0.032780193357182,-0.0462737411502564,-0.0285936934954326,-0.0418297563396342,-0.0616689058205617,-0.0366481407664204,-0.0418297563396342,-0.0616689058205617,-0.0366481407664204,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049891833423472,-0.0056315044098258,-0.000876621031583,-0.0049891833423472,-0.0056315044098258,-0.000876621031583,-0.0196681160143092,-0.0277642446901538,-0.0171562160972595
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0033652601604969,-0.0092910523126641,-0.0009846396218983,-0.0085133890261807,-0.0158887012985805,-0.0013633389507281,-0.0067245065399271,-0.0101632896043035,-2.146772215039228e-05,-0.0080812086751533,-0.0121564898267267,0.0073639077289038,-0.0080812086751533,-0.0121564898267267,0.0073639077289038,0.0076363032703298,-0.0140645956428752,0.0322211724926657,0.0076363032703298,-0.0140645956428752,0.0322211724926657,-0.0027223791108718,-0.0041836889370339,-0.0026544001342482,-0.0027223791108718,-0.0041836889370339,-0.0026544001342482,-0.0030434524544501,-0.0142865050356763,0.0157938706084422
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.056173958063681,-0.0571428571428571,-0.0500908907291456,-0.0453593346553927,-0.0555925041905811,-0.0433517502209248,-0.0409166076831396,-0.0582998594467915,-0.0406376584144769,-0.0508455026303936,-0.0649453286857926,-0.0446429346548303,-0.0508455026303936,-0.0649453286857926,-0.0446429346548303,0.0,0.0,0.0,0.0,0.0,0.0,-0.0383634517297883,-0.0433574427108853,-0.0111299228413775,-0.0383634517297883,-0.0433574427108853,-0.0111299228413775,-0.0245499646098837,-0.0349799156680749,-0.0243825950486861
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,0,5,0.0001960784313725,-0.0078771965259544,0.0045293422607325,-0.0046181806043092,-0.0053323764280249,0.0071725087534534,0.0050804585571396,3.085374760747328e-05,0.0131076391750827,0.0066387185047613,0.0001214013988048,0.0176974562374453,0.0066387185047613,0.0001214013988048,0.0176974562374453,0.0075187969924812,0.0,0.0098280098280098,0.0075187969924812,0.0,0.0098280098280098,-0.0002407892059851,-0.0006618120120051,0.0,-0.0002407892059851,-0.0006618120120051,0.0,0.0039497161797684,0.0030482751342837,0.0078645835050496
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.013936578468996,-0.0191020086648286,-0.0049184571576494,-0.0171923294394543,-0.0334286486043722,-0.0114749091062127,-0.0089117864926967,-0.0200645014565116,-0.0035574813732789,-0.0118023501162294,-0.0266170044791371,-0.0046328238312474,-0.0118023501162294,-0.0266170044791371,-0.0046328238312474,0.0,0.0,0.0074349442379182,0.0,0.0,0.0074349442379182,-0.0003314539993735,-0.0004069923886349,-0.0002400956220984,-0.0003314539993735,-0.0004069923886349,-0.0002400956220984,0.0008394888711998,-0.005347071895618,0.0039581996641525
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.011520283576211,-0.0138235294117647,-0.0046595909914574,-0.0109389027309443,-0.0118059473181739,-0.0067186941137587,-0.0169967162121358,-0.0207456354557991,-0.0104204311203993,-0.0149513799526298,-0.0213350743356898,-0.0097137156713002,-0.0149513799526298,-0.0213350743356898,-0.0097137156713002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015821412226574,-0.0046842541442425,0.0014051284133241,-0.0015821412226574,-0.0046842541442425,0.0014051284133241,-0.0088220036299749,-0.0116097944331638,-0.007720173146678
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0101960784313725,-0.0187081528160692,-0.0006471654154801,-0.0098770644426787,-0.0177406810472297,0.0016020476589639,-0.0127762217018655,-0.0226875669518499,-0.0113449490970154,-0.0166029741115157,-0.0218485585077716,-0.0165542088333121,-0.0166029741115157,-0.0218485585077716,-0.0165542088333121,-0.0024652849511554,-0.0025426058273776,0.0,-0.0024652849511554,-0.0025426058273776,0.0,-0.0005725965645615,-0.0014609633106028,-0.0004621288333404,-0.0005725965645615,-0.0014609633106028,-0.0004621288333404,-0.0120242088040518,-0.0252553590256938,-0.0092051293836987
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0460513027671177,-0.0478835978835979,-0.0236862542065752,-0.0272955720546666,-0.0274029591682118,-0.0210777065445089,-0.0227797435746403,-0.0528005385182329,-0.0148692444244152,-0.0343901432444704,-0.0360910907856848,-0.0132101234285435,-0.0343901432444704,-0.0360910907856848,-0.0132101234285435,0.0,0.0,0.0,0.0,0.0,0.0,-0.0090872844257671,-0.0229476044925731,-0.00777780850391,-0.0090872844257671,-0.0229476044925731,-0.00777780850391,-0.0136678461447842,-0.0266622878276561,-0.0089215466546491
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0137345990708948,-0.0182158330051201,-0.0092156862745098,-0.011863646933021,-0.0178801359505257,-0.0101319352759484,-0.020053377863041,-0.0242393074382294,-0.0139959990417402,-0.0249386159956331,-0.0317676027155051,-0.0209874081064229,-0.0249386159956331,-0.0317676027155051,-0.0209874081064229,0.0,0.0,0.0,0.0,0.0,0.0,-0.001613660435713,-0.0016324022069901,-0.0009983279928201,-0.001613660435713,-0.0016324022069901,-0.0009983279928201,-0.0120320267178246,-0.0145435844629376,-0.0093443449871743
