bus_b_orientation,bus_b_orientation_role,orientation_vehicle,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,partition_id,budget_k_days,subset_repeat,uses_target_adaptation,normalizer_fit_days,adaptation_days,test_days,test_rows,test_service_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,adaptation_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_macro_f1,objective_score,apagado_precision,apagado_recall,apagado_f1,apagado_support,encendido_precision,encendido_recall,encendido_f1,encendido_support,recarga_principal_precision,recarga_principal_recall,recarga_principal_f1,recarga_principal_support,movimiento_precision,movimiento_recall,driving_f1,movimiento_support,stationary_macro_f1,charging_f1,control_role,feature_dimension,source_quantile_n_requested,source_quantile_n_effective,causal_warmup_rows_source,causal_warmup_rows_target,subset_seed_index,subset_rng_seed,subset_attempts,subset_resamples,subset_retained_windows,target_quantile_n_requested,target_quantile_n_effective,coral_n_adaptation_rows,coral_n_features,coral_n_minus_d,coral_rows_per_feature,coral_regularized_cov_min_eigenvalue,coral_regularized_cov_max_eigenvalue,coral_regularized_cov_condition_number
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2024-06-04|2024-06-20|2024-07-09|2024-10-29|2024-11-13|2025-01-14|2025-02-17|2025-03-10|2025-04-07|2025-04-25|2025-11-10|2025-12-11,5100,12,0,0.0,0.0,0.0,0.7270588235294118,0.6165674169519916,0.5521188000006977,0.0,0.9883460331689824,0.406709722277936,0.3312712800004186,0.4473118279569892,0.6688102893890675,0.5360824742268041,933,0.5871743486973948,0.8191985088536813,0.6840466926070039,1073,0.0,0.0,0.0,840,0.998641304347826,0.9782608695652174,0.9883460331689824,2254,0.406709722277936,0.0,NO_POOL_CONTROL,95,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2024-07-08|2024-10-10|2024-10-18|2025-01-02|2025-01-08|2025-01-16|2025-02-04|2025-02-07|2025-04-09|2025-08-13|2025-08-22|2025-12-01,5078,12,0,0.0,0.0,0.0,0.8011027963765261,0.6164332206319817,0.5836966684812823,0.0,0.9845900965687282,0.4500655257854671,0.3502180010887694,0.6565118050266565,0.6515495086923658,0.65402124430956,1323,0.5925384052670081,0.84375,0.6961753330468414,960,0.0,0.0,0.0,326,0.999165971643036,0.9704333738355608,0.9845900965687282,2469,0.4500655257854671,0.0,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2024-07-08|2024-10-10|2024-10-18|2025-01-02|2025-01-08|2025-01-16|2025-02-04|2025-02-07|2025-04-09|2025-08-13|2025-08-22|2025-12-01,5078,12,0,0.0,0.0,0.0,0.784757778653013,0.5995961027856532,0.5662378459897466,0.0,0.985632183908046,0.4264397333503134,0.3397427075938479,0.6394779771615008,0.5925925925925926,0.6151431934091801,1323,0.5521048999309869,0.8333333333333334,0.66417600664176,960,0.0,0.0,0.0,326,0.9991677070328756,0.9724584852166868,0.985632183908046,2469,0.4264397333503134,0.0,NO_POOL_CONTROL,95,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2024-05-06|2024-05-21|2024-06-10|2024-07-04|2024-10-18|2025-01-01|2025-03-07|2025-04-25|2025-04-28|2025-10-28|2025-11-06|2025-11-24,3863,12,0,0.0,0.0,0.0,0.7362153766502718,0.6240456587697816,0.573390966294044,0.0,0.9926617745163442,0.4336340302199439,0.3440345797764264,0.5636634400595681,0.6951331496786042,0.6225328947368421,1089,0.5809893307468477,0.8149659863945579,0.6783691959229898,735,0.0,0.0,0.0,530,0.9993284083277368,0.9860834990059644,0.9926617745163442,1509,0.4336340302199439,0.0,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2024-05-06|2024-05-21|2024-06-10|2024-07-04|2024-10-18|2025-01-01|2025-03-07|2025-04-25|2025-04-28|2025-10-28|2025-11-06|2025-11-24,3863,12,0,0.0,0.0,0.0,0.7408749676417292,0.629283566605092,0.577360400928348,0.0,0.9926617745163442,0.4389266097323492,0.3464162405570087,0.5764883195177091,0.7024793388429752,0.6332781456953642,1089,0.5816618911174785,0.8285714285714286,0.6835016835016835,735,0.0,0.0,0.0,530,0.9993284083277368,0.9860834990059644,0.9926617745163442,1509,0.4389266097323492,0.0,NO_POOL_CONTROL,95,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2024-05-03|2024-05-17|2024-08-09|2025-01-31|2025-02-13|2025-03-13|2025-03-19|2025-04-01|2025-05-14|2025-05-22|2025-08-20|2025-12-10,3780,12,0,0.0,0.0,0.0,0.7542328042328043,0.5699614551241483,0.5334424351673847,0.0,0.9914484233030464,0.3807737724554974,0.3200654611004307,0.4315673289183223,0.6118935837245696,0.5061488673139158,639,0.5943025540275049,0.6843891402714932,0.6361724500525763,884,0.0,0.0,0.0,371,0.9994612068965516,0.9835630965005302,0.9914484233030464,1886,0.3807737724554974,0.0,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2024-05-03|2024-05-17|2024-08-09|2025-01-31|2025-02-13|2025-03-13|2025-03-19|2025-04-01|2025-05-14|2025-05-22|2025-08-20|2025-12-10,3780,12,0,0.0,0.0,0.0,0.7677248677248677,0.5854099961742746,0.5472835138920914,0.0,0.9927903871829106,0.3987812227951517,0.3283701083352548,0.4577226606538895,0.6353677621283255,0.5321100917431193,639,0.6160541586073501,0.7205882352941176,0.6642335766423357,884,0.0,0.0,0.0,371,1.0,0.9856839872746552,0.9927903871829106,1886,0.3987812227951517,0.0,NO_POOL_CONTROL,95,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2024-04-29|2024-07-04|2024-10-01|2024-11-13|2025-02-11|2025-02-13|2025-03-14|2025-04-10|2025-04-21|2025-05-07|2025-05-09|2025-08-22,4951,12,0,0.0,0.0,0.0,0.7061199757624722,0.5379531356864318,0.5158567879401667,0.0,0.9939540507859734,0.356491033658231,0.3095140727641,0.4519940915805022,0.5147182506307821,0.4813212740857255,1189,0.5383116883116883,0.6481626270523847,0.5881518268889677,1279,0.0,0.0,0.0,405,0.9990277102576568,0.98893166506256,0.9939540507859734,2078,0.356491033658231,0.0,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2024-04-29|2024-07-04|2024-10-01|2024-11-13|2025-02-11|2025-02-13|2025-03-14|2025-04-10|2025-04-21|2025-05-07|2025-05-09|2025-08-22,4951,12,0,0.0,0.0,0.0,0.7293476065441326,0.561650344919154,0.5389269283313003,0.0147058823529411,0.9944404157602128,0.3870890991883294,0.3292385099399566,0.4897151898734177,0.520605550883095,0.5046881369751325,1189,0.5735384615384616,0.72869429241595,0.6418732782369146,1279,1.0,0.0074074074074074,0.0147058823529411,405,0.9990286546867412,0.9898941289701636,0.9944404157602128,2078,0.3870890991883294,0.0147058823529411,NO_POOL_CONTROL,95,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2024-06-04|2024-06-20|2024-07-09|2024-10-29|2024-11-13|2025-01-14|2025-02-17|2025-03-10|2025-04-07|2025-04-25|2025-11-10|2025-12-11,5100,12,0,0.0,0.0,0.0,0.722156862745098,0.6014395035905181,0.5400955813211256,0.0,0.9960229783473266,0.3881197823123918,0.3240573487926753,0.458008658008658,0.5669882100750268,0.5067049808429118,933,0.5408653846153846,0.8387698042870456,0.6576543660942638,1073,0.0,0.0,0.0,840,0.9920774647887324,1.0,0.9960229783473266,2254,0.3881197823123918,0.0,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2024-06-04|2024-06-20|2024-07-09|2024-10-29|2024-11-13|2025-01-14|2025-02-17|2025-03-10|2025-04-07|2025-04-25|2025-11-10|2025-12-11,5100,12,0,0.0,0.0,0.0,0.7347058823529412,0.6174591360324257,0.5541045716693013,0.0047281323877068,0.996243093922652,0.4067250642515177,0.3343539959566635,0.4955516014234875,0.5969989281886388,0.5415653864851726,933,0.5497351383166569,0.8704566635601119,0.6738816738816739,1073,0.3333333333333333,0.0023809523809523,0.0047281323877068,840,0.992514310876266,1.0,0.996243093922652,2254,0.4067250642515177,0.0047281323877068,NO_POOL_CONTROL,96,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2024-07-08|2024-10-10|2024-10-18|2025-01-02|2025-01-08|2025-01-16|2025-02-04|2025-02-07|2025-04-09|2025-08-13|2025-08-22|2025-12-01,5078,12,0,0.0,0.0,0.0,0.7946041748719969,0.6055193268410375,0.5705226711346816,0.0,0.9983792544570502,0.4279038100272254,0.3423136026808089,0.6681654676258992,0.5616024187452758,0.6102669404517453,1323,0.552368245496998,0.8625,0.6734444896299309,960,0.0,0.0,0.0,326,0.9987839481151196,0.997974888618874,0.9983792544570502,2469,0.4279038100272254,0.0,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2024-07-08|2024-10-10|2024-10-18|2025-01-02|2025-01-08|2025-01-16|2025-02-04|2025-02-07|2025-04-09|2025-08-13|2025-08-22|2025-12-01,5078,12,0,0.0,0.0,0.0,0.8154785348562427,0.6294794317163209,0.593296574507664,0.0,0.997974888618874,0.4584038031372606,0.3559779447045984,0.7251141552511415,0.600151171579743,0.6567411083540116,1323,0.589452603471295,0.9197916666666668,0.7184703010577705,960,0.0,0.0,0.0,326,0.997974888618874,0.997974888618874,0.997974888618874,2469,0.4584038031372606,0.0,NO_POOL_CONTROL,96,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2024-05-06|2024-05-21|2024-06-10|2024-07-04|2024-10-18|2025-01-01|2025-03-07|2025-04-25|2025-04-28|2025-10-28|2025-11-06|2025-11-24,3863,12,0,0.0,0.0,0.0,0.7092932953662956,0.5927475122280317,0.5454799160393766,0.0,0.9983460138934832,0.3945245500880077,0.3272879496236259,0.5478468899521531,0.6308539944903582,0.586427656850192,1089,0.500459981600736,0.7401360544217687,0.5971459934138309,735,0.0,0.0,0.0,530,0.9966974900924704,1.0,0.9983460138934832,1509,0.3945245500880077,0.0,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2024-05-06|2024-05-21|2024-06-10|2024-07-04|2024-10-18|2025-01-01|2025-03-07|2025-04-25|2025-04-28|2025-10-28|2025-11-06|2025-11-24,3863,12,0,0.0,0.0,0.0,0.7116230908620244,0.5981306572215663,0.5473831034251432,0.0,0.9983460138934832,0.3970621332690298,0.3284298620550859,0.5554628857381151,0.6115702479338843,0.5821678321678322,1089,0.4991304347826087,0.780952380952381,0.6090185676392573,735,0.0,0.0,0.0,530,0.9966974900924704,1.0,0.9983460138934832,1509,0.3970621332690298,0.0,NO_POOL_CONTROL,96,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2024-05-03|2024-05-17|2024-08-09|2025-01-31|2025-02-13|2025-03-13|2025-03-19|2025-04-01|2025-05-14|2025-05-22|2025-08-20|2025-12-10,3780,12,0,0.0,0.0,0.0,0.7796296296296297,0.5944047897237624,0.5564276339072981,0.0,1.0,0.4085701785430641,0.3338565803443789,0.4811764705882353,0.6400625978090767,0.5493619879113499,639,0.6245210727969349,0.7375565610859729,0.6763485477178424,884,0.0,0.0,0.0,371,1.0,1.0,1.0,1886,0.4085701785430641,0.0,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2024-05-03|2024-05-17|2024-08-09|2025-01-31|2025-02-13|2025-03-13|2025-03-19|2025-04-01|2025-05-14|2025-05-22|2025-08-20|2025-12-10,3780,12,0,0.0,0.0,0.0,0.7759259259259259,0.5869757256459824,0.5504918087613777,0.0,1.0,0.4006557450151702,0.3302950852568266,0.476010101010101,0.5899843505477308,0.5269042627533194,639,0.6085376930063578,0.7579185520361991,0.6750629722921915,884,0.0,0.0,0.0,371,1.0,1.0,1.0,1886,0.4006557450151702,0.0,NO_POOL_CONTROL,96,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2024-04-29|2024-07-04|2024-10-01|2024-11-13|2025-02-11|2025-02-13|2025-03-14|2025-04-10|2025-04-21|2025-05-07|2025-05-09|2025-08-22,4951,12,0,0.0,0.0,0.0,0.7133912340941224,0.5422711471735736,0.5176838019404602,0.0,0.9985576923076924,0.3573925051513828,0.3106102811642761,0.4675324675324675,0.4541631623212784,0.4607508532423208,1189,0.5338389731621938,0.7154026583268178,0.6114266622118276,1279,0.0,0.0,0.0,405,0.9975984630163304,0.9995187680461982,0.9985576923076924,2078,0.3573925051513828,0.0,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2024-04-29|2024-07-04|2024-10-01|2024-11-13|2025-02-11|2025-02-13|2025-03-14|2025-04-10|2025-04-21|2025-05-07|2025-05-09|2025-08-22,4951,12,0,0.0,0.0,0.0,0.7319733387194506,0.561186063749878,0.536108605604832,0.0,0.9987977879297908,0.381878878163179,0.3216651633628992,0.5067226890756302,0.5071488645920942,0.5069356872635561,1189,0.5629099582587954,0.7380766223612197,0.638700947225981,1279,0.0,0.0,0.0,405,0.9980778471888516,0.9995187680461982,0.9987977879297908,2078,0.381878878163179,0.0,NO_POOL_CONTROL,96,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2024-06-04|2024-06-20|2024-07-09|2024-10-29|2024-11-13|2025-01-14|2025-02-17|2025-03-10|2025-04-07|2025-04-25|2025-11-10|2025-12-11,5100,12,0,0.0,0.0,0.0,0.7309803921568627,0.613130001893561,0.5499684665908564,0.0,0.9971232573578224,0.4009168696685344,0.3299810799545138,0.4538087520259319,0.6002143622722401,0.5168435625288417,933,0.5736677115987461,0.8527493010251631,0.6859070464767616,1073,0.0,0.0,0.0,840,0.9947019867549668,0.9995563442768411,0.9971232573578224,2254,0.4009168696685344,0.0,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2024-06-04|2024-06-20|2024-07-09|2024-10-29|2024-11-13|2025-01-14|2025-02-17|2025-03-10|2025-04-07|2025-04-25|2025-11-10|2025-12-11,5100,12,0,0.0,0.0,0.0,0.7350980392156863,0.6180222525189397,0.5531634455725529,0.0,0.997341603898981,0.4051040594637435,0.3318980673435317,0.4838145231846019,0.5927116827438371,0.5327552986512524,933,0.5571933962264151,0.880708294501398,0.6825568797399784,1073,0.0,0.0,0.0,840,0.9960176991150442,0.9986690328305236,0.997341603898981,2254,0.4051040594637435,0.0,NO_POOL_CONTROL,137,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2024-07-08|2024-10-10|2024-10-18|2025-01-02|2025-01-08|2025-01-16|2025-02-04|2025-02-07|2025-04-09|2025-08-13|2025-08-22|2025-12-01,5078,12,0,0.0,0.0,0.0,0.8028751476959433,0.6144433147904766,0.5803675663906358,0.0,0.9969555510452608,0.4415049048390941,0.3482205398343814,0.6585976627712855,0.5963718820861678,0.6259420864736216,1323,0.5850914205344585,0.8666666666666667,0.6985726280436608,960,0.0,0.0,0.0,326,0.999186330349878,0.9947347104090724,0.9969555510452608,2469,0.4415049048390941,0.0,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2024-07-08|2024-10-10|2024-10-18|2025-01-02|2025-01-08|2025-01-16|2025-02-04|2025-02-07|2025-04-09|2025-08-13|2025-08-22|2025-12-01,5078,12,0,0.0,0.0,0.0,0.7871209137455691,0.6000958742144084,0.5627958028045882,0.0,0.9971590909090908,0.4180080401030873,0.3376774816827529,0.6641221374045801,0.5260770975056689,0.5870940531421341,1323,0.5372374283895608,0.8791666666666667,0.6669300671671277,960,0.0,0.0,0.0,326,0.9991866612444082,0.9951397326852977,0.9971590909090908,2469,0.4180080401030873,0.0,NO_POOL_CONTROL,137,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2024-05-06|2024-05-21|2024-06-10|2024-07-04|2024-10-18|2025-01-01|2025-03-07|2025-04-25|2025-04-28|2025-10-28|2025-11-06|2025-11-24,3863,12,0,0.0,0.0,0.0,0.7380274398136164,0.6233157174715616,0.5726952811670959,0.0,0.9983460138934832,0.4308117035916334,0.3436171687002575,0.5727341964965728,0.6905417814508723,0.6261448792672772,1089,0.5694980694980695,0.8027210884353742,0.6662902315076228,735,0.0,0.0,0.0,530,0.9966974900924704,1.0,0.9983460138934832,1509,0.4308117035916334,0.0,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2024-05-06|2024-05-21|2024-06-10|2024-07-04|2024-10-18|2025-01-01|2025-03-07|2025-04-25|2025-04-28|2025-10-28|2025-11-06|2025-11-24,3863,12,0,0.0,0.0,0.0,0.7219777375097075,0.611026021677696,0.5575108241569667,0.0,0.9986754966887416,0.4104559333130417,0.33450649449418,0.5668629100084104,0.6189164370982553,0.591747146619842,1089,0.5219260533104041,0.8258503401360544,0.6396206533192834,735,0.0,0.0,0.0,530,0.9980145598941098,0.9993373094764744,0.9986754966887416,1509,0.4104559333130417,0.0,NO_POOL_CONTROL,137,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2024-05-03|2024-05-17|2024-08-09|2025-01-31|2025-02-13|2025-03-13|2025-03-19|2025-04-01|2025-05-14|2025-05-22|2025-08-20|2025-12-10,3780,12,0,0.0,0.0,0.0,0.7716931216931217,0.584010689923881,0.5473252043260597,0.0,0.9994697773064688,0.3966103466659232,0.3283951225956358,0.4599056603773584,0.6103286384976526,0.5245460659045057,639,0.6137667304015296,0.7262443438914027,0.6652849740932643,884,0.0,0.0,0.0,371,0.9994697773064688,0.9994697773064688,0.9994697773064688,1886,0.3966103466659232,0.0,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2024-05-03|2024-05-17|2024-08-09|2025-01-31|2025-02-13|2025-03-13|2025-03-19|2025-04-01|2025-05-14|2025-05-22|2025-08-20|2025-12-10,3780,12,0,0.0,0.0,0.0,0.776984126984127,0.5889914201423438,0.5520007269389221,0.0,0.9992040328999736,0.4029329582852383,0.3312004361633532,0.4709517923362175,0.596244131455399,0.5262430939226519,639,0.6185661764705882,0.7613122171945701,0.6825557809330629,884,0.0,0.0,0.0,371,1.0,0.9984093319194062,0.9992040328999736,1886,0.4029329582852383,0.0,NO_POOL_CONTROL,137,1000,1000,30.0,12.0,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2024-04-29|2024-07-04|2024-10-01|2024-11-13|2025-02-11|2025-02-13|2025-03-14|2025-04-10|2025-04-21|2025-05-07|2025-05-09|2025-08-22,4951,12,0,0.0,0.0,0.0,0.7045041405776611,0.5336706780570764,0.5107853214709549,0.0,0.9983177120884402,0.3482745245984597,0.3064711928825729,0.4400977995110024,0.4541631623212784,0.4470198675496689,1189,0.5327217125382263,0.6810007818608288,0.5978037062457103,1279,0.0,0.0,0.0,405,0.9971195391262602,0.9995187680461982,0.9983177120884402,2078,0.3482745245984597,0.0,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
RECORDED,SOURCE,BUS_B,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2024-04-29|2024-07-04|2024-10-01|2024-11-13|2025-02-11|2025-02-13|2025-03-14|2025-04-10|2025-04-21|2025-05-07|2025-05-09|2025-08-22,4951,12,0,0.0,0.0,0.0,0.7180367602504545,0.5479003231625778,0.5241440618634265,0.0147058823529411,0.9985569985569984,0.3660064162989025,0.3203687900592323,0.4688057040998217,0.4423885618166526,0.4552141929900476,1189,0.5441008018327605,0.7427677873338546,0.628099173553719,1279,1.0,0.0074074074074074,0.0147058823529411,405,0.9980769230769232,0.9990375360923964,0.9985569985569984,2078,0.3660064162989025,0.0147058823529411,NO_POOL_CONTROL,137,1000,1000,30.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.7899080847870944,0.7158267057910551,0.6897777958993254,0.7794448612153039,0.9594443199641496,0.599888954544384,0.7256446220257168,0.3235908141962422,0.4329608938547486,0.3703703703703703,358,0.8699106256206555,0.5186500888099467,0.6498516320474778,1689,0.6786414108425866,0.9154185022026432,0.7794448612153039,1135,0.92523768366465,0.9962773382968824,0.9594443199641496,2149,0.599888954544384,0.7794448612153039,NO_POOL_CONTROL,54,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.67323203901707,0.6221326559973921,0.5676180097339293,0.4011834319526627,0.9629130141604856,0.4358530082584105,0.5010441786214226,0.1682758620689655,0.6815642458100558,0.2699115044247787,358,0.8421052631578947,0.5115452930728241,0.63646408839779,1689,0.6108108108108108,0.2986784140969163,0.4011834319526627,1135,0.931304347826087,0.996742671009772,0.9629130141604856,2149,0.4358530082584105,0.4011834319526627,NO_POOL_CONTROL,54,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.7946921443736731,0.7125330469636844,0.7007644066651103,0.8302839116719243,0.9511930585683296,0.6172881893640372,0.7525722086678359,0.4297352342158859,0.4929906542056075,0.4591947769314472,428,0.9314516129032258,0.4027898866608544,0.5623858794887401,1147,0.7311111111111112,0.9605839416058394,0.8302839116719243,1370,0.9121164846593864,0.9937677053824364,0.9511930585683296,1765,0.6172881893640372,0.8302839116719243,NO_POOL_CONTROL,54,1000,1000,,,,,,,,,,,,,,,,
