orientation,direction,source_vehicle,target_vehicle,sensor_configuration,method,protocol,target_adaptation_days,uses_target_adaptation,normalizer_fit_days,n_features,test_rows,test_operating_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_state_macro_f1,objective_score,stationary_off_precision,stationary_off_recall,stationary_off_f1,stationary_off_support,stationary_on_precision,stationary_on_recall,stationary_on_f1,stationary_on_support,charging_precision,charging_recall,charging_f1.1,charging_support,driving_precision,driving_recall,driving_f1.1,driving_support,macro_f1_bootstrap_center,macro_f1_ci_low,macro_f1_ci_high,charging_f1_bootstrap_center,charging_f1_ci_low,charging_f1_ci_high,delta_macro_f1,delta_macro_f1_ci_low,delta_macro_f1_ci_high,delta_charging_f1,delta_charging_f1_ci_low,delta_charging_f1_ci_high,causal_warmup_rows_source,causal_warmup_rows_target
RECORDED,Bus A to Bus B,Bus A,Bus B,G,RAW,INDUCTIVE_FIXED_TEST,18,False,0,42,7059,12,0,0.0,0.0,0.6177928885111206,0.6059295252567581,0.472035371799762,0.12949039264828738,0.9950035688793719,0.29771263943989207,0.33501738013917215,0.10751295336787564,0.6859504132231405,0.1858902575587906,242,0.5070878898339408,0.671313672922252,0.5777572681125981,1865,0.6300813008130082,0.07216014897579143,0.12949039264828738,2148,0.9957142857142857,0.9942938659058488,0.9950035688793719,2804,0.47203537179976196,0.4257622794834188,0.5573705412881543,0.12949039264828735,0.0,0.29740951472773214,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,G,ZSCORE,INDUCTIVE_FIXED_TEST,18,True,18,42,7059,12,6262,104.36666666666666,197.27287666666666,0.6502337441563961,0.496688410190291,0.40604142614219374,0.0,0.9852676967301474,0.21296600261287588,0.24362485568531622,0.5555555555555556,0.02066115702479339,0.0398406374501992,242,0.4298041044776119,0.9882037533512065,0.5990573703884284,1865,0.0,0.0,0.0,2148,0.9927588703837799,0.9778887303851641,0.9852676967301474,2804,0.40604142614219374,0.3802713429282597,0.4229330589604944,0.0,0.0,0.0,-0.06599394565756822,-0.14521812877232376,-0.02431816601244838,-0.12949039264828735,-0.29992540168324405,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,G,QUANTILE,INDUCTIVE_FIXED_TEST,18,True,18,42,7059,12,6262,104.36666666666666,197.27287666666666,0.47202153279501347,0.4221146770628166,0.35429821354110774,0.011480114801148012,0.9882946155231407,0.14296607954709675,0.21717097404512384,0.033659730722154224,0.45454545454545453,0.06267806267806268,242,0.6178428761651131,0.2487935656836461,0.3547400611620795,1865,0.048109965635738834,0.006517690875232775,0.011480114801148012,2148,0.9981811567842852,0.978601997146933,0.9882946155231407,2804,0.35429821354110774,0.31017462148415825,0.4032908321213139,0.01148011480114801,0.0,0.03157630378912473,-0.11773715825865422,-0.19954823303198413,-0.06371300774519319,-0.11801027784713934,-0.2823287041696198,0.01748667762047889,,
RECORDED,Bus A to Bus B,Bus A,Bus B,G,CORAL,INDUCTIVE_FIXED_TEST,18,True,18,42,7059,12,6262,104.36666666666666,197.27287666666666,0.6097180903810738,0.5100454772553196,0.41399614655459854,0.0,0.9697393737974462,0.22874840414031597,0.24839768793275913,0.07833537331701346,0.2644628099173554,0.12086874409820586,242,0.4411057692307692,0.7871313672922252,0.5653764683227421,1865,0.0,0.0,0.0,2148,0.9515962924819773,0.9885877318116976,0.9697393737974462,2804,0.4139961465545985,0.3721708351311344,0.5015932994211785,0.0,0.0,0.0,-0.05803922524516347,-0.12809921643677397,0.0339998862823826,-0.12949039264828735,-0.29624149718116666,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,G,CAUSAL,INDUCTIVE_FIXED_TEST,18,False,0,42,7059,12,0,0.0,0.0,0.6170845728856779,0.6082001709515165,0.48522737018239875,0.17602318000724376,0.9953588004284184,0.3151835601003922,0.3615456941123367,0.13083397092578425,0.7066115702479339,0.2207876049063912,242,0.4929517300299017,0.6187667560321716,0.5487398953875416,1865,0.3964110929853181,0.11312849162011174,0.17602318000724376,2148,0.9964260185847034,0.9942938659058488,0.9953588004284184,2804,0.4852273701823988,0.43192330384426264,0.5741072378728118,0.1760231800072438,0.0,0.3742690159697218,0.01319199838263685,-0.021591489755086832,0.04323835095587971,0.04653278735895644,0.0,0.08079030633401282,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,RAW,INDUCTIVE_FIXED_TEST,18,False,0,95,7059,12,0,0.0,0.0,0.7107238985692025,0.7419520010057139,0.6057006433561059,0.5104546963159642,0.9764356781288183,0.48212229843186843,0.5676022645400491,0.16066481994459833,0.9586776859504132,0.2752075919335706,242,0.667945205479452,0.6536193029490617,0.6607046070460705,1865,0.8890173410404625,0.3580074487895717,0.5104546963159642,2148,0.9562393162393162,0.9975035663338089,0.9764356781288183,2804,0.6057006433561059,0.49156861007052965,0.7463491300644893,0.5104546963159642,0.10520008544157493,0.7969930423072606,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,ZSCORE,INDUCTIVE_FIXED_TEST,18,True,18,95,7059,12,6262,104.36666666666666,197.27287666666666,0.8825612693016008,0.6970409779366455,0.7072043134544593,0.8629711751662971,0.9798139371599087,0.6163344388859763,0.7695110581391944,0.96,0.09917355371900827,0.1797752808988764,242,0.8257448004496908,0.7876675603217158,0.8062568605927553,1865,0.8238780694326842,0.9059590316573557,0.8629711751662971,2148,0.964742481852748,0.9953637660485022,0.9798139371599087,2804,0.7072043134544593,0.6278874963958498,0.7977155873293169,0.8629711751662972,0.7368395519847483,0.9415035368112782,0.10150367009835348,-0.03628679789602981,0.24183898282152871,0.352516478850333,0.10815016492826121,0.6790855134200775,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,QUANTILE,INDUCTIVE_FIXED_TEST,18,True,18,95,7059,12,6262,104.36666666666666,197.27287666666666,0.8342541436464088,0.7338134786556403,0.7043117772085994,0.8192709660973745,0.9660113907771449,0.6170785726857508,0.7502954527641095,0.12154031287605295,0.41735537190082644,0.18825722273998136,242,0.8555678059536935,0.832171581769437,0.8437075292198967,1865,0.9053521126760563,0.7481378026070763,0.8192709660973745,2148,0.9962106858658583,0.9375891583452212,0.9660113907771449,2804,0.7043117772085993,0.5937669396322436,0.855536647272243,0.8192709660973744,0.5017283455962701,0.9624107198118462,0.09861113385249343,-0.02110260442385789,0.2389556071104106,0.3088162697814102,0.051867863899459535,0.6030139376384631,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CORAL,INDUCTIVE_FIXED_TEST,18,True,18,95,7059,12,6262,104.36666666666666,197.27287666666666,0.7947301317467064,0.640368553400163,0.6354709746399781,0.8328458002507313,0.9401163882110005,0.5339225034496373,0.7144209048842793,0.07272727272727272,0.1652892561983471,0.10101010101010101,242,0.7959940652818991,0.5753351206434316,0.6679116090880797,1865,0.7554965883244883,0.9278398510242085,0.8328458002507313,2148,0.9924692826000793,0.8930099857346647,0.9401163882110005,2804,0.6354709746399781,0.5876478799674677,0.6727571094971844,0.8328458002507314,0.7046406558234765,0.8928048336405836,0.029770331283872298,-0.10707805108934379,0.13468754097664956,0.3223911039347672,0.033191912144194285,0.6691178164232253,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CAUSAL,INDUCTIVE_FIXED_TEST,18,False,0,95,7059,12,0,0.0,0.0,0.793596826745998,0.7447368318699009,0.6769851956339794,0.6866187050359712,0.9810326659641728,0.5756360388572483,0.6808385993947761,0.1471698113207547,0.6446280991735537,0.23963133640552994,242,0.819304152637486,0.7828418230563002,0.800658075130244,1865,0.8990203466465713,0.5554003724394786,0.6866187050359712,2148,0.9664359861591696,0.996077032810271,0.9810326659641728,2804,0.6769851956339794,0.6127541626040215,0.7738635322700705,0.6866187050359712,0.5634227982627548,0.8217471874027902,0.07128455227787356,-0.03819699518749638,0.18204184631316828,0.17616400872000704,-0.09354542660143436,0.5313761790000103,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,RAW,INDUCTIVE_FIXED_TEST,18,False,0,96,7059,12,0,0.0,0.0,0.6546253010341408,0.63573596924745,0.5563672705949162,0.35958395245170877,0.9904187366926899,0.411683448562325,0.4776539433376332,0.06958333333333333,0.6900826446280992,0.1264193792581378,242,0.9189399844115355,0.632171581769437,0.7490470139771284,1865,0.8897058823529411,0.22532588454376165,0.35958395245170877,2148,0.9855225988700564,0.9953637660485022,0.9904187366926899,2804,0.5563672705949162,0.4747132048446219,0.641764129442368,0.3595839524517088,0.0,0.6673773987206824,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,ZSCORE,INDUCTIVE_FIXED_TEST,18,True,18,96,7059,12,6262,104.36666666666666,197.27287666666666,0.8930443405581527,0.6819308711964813,0.6734590491087173,0.89125,0.983618108155716,0.570072696093051,0.7605754294652305,0.0,0.0,0.0,242,0.9227150537634409,0.7361930294906166,0.818968088279153,1865,0.8065610859728507,0.9958100558659218,0.89125,2148,0.9718064740689175,0.9957203994293866,0.983618108155716,2804,0.6734590491087172,0.648388849448745,0.697386596428723,0.89125,0.8238437733771488,0.938170058704009,0.11709177851380104,0.01912263982743208,0.20252816992333694,0.5316660475482912,0.1887297719288232,0.8630327162955275,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,QUANTILE,INDUCTIVE_FIXED_TEST,18,True,18,96,7059,12,6262,104.36666666666666,197.27287666666666,0.7441563960900978,0.6871027239857753,0.6381672729722898,0.710801393728223,0.9758049845370202,0.5256213691173797,0.6672209212746631,0.09270216962524655,0.5826446280991735,0.15995462280204198,242,0.8748019017432647,0.5919571045576407,0.706108090821874,1865,0.8376500315855969,0.61731843575419,0.710801393728223,2148,0.9959153360564427,0.956490727532097,0.9758049845370202,2804,0.6381672729722898,0.5375200673439019,0.7552073527768196,0.710801393728223,0.42565862545545924,0.8807638430342063,0.08180000237737362,-0.07588103488879541,0.2500134757934787,0.3512174412765142,-0.2242925295583867,0.8263500259903983,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CORAL,INDUCTIVE_FIXED_TEST,18,True,18,96,7059,12,6262,104.36666666666666,197.27287666666666,0.7520895310950559,0.6746135810145704,0.6396377082268614,0.7385869565217391,0.9771046143008102,0.5271487395355451,0.6792174075448125,0.08147174770039421,0.512396694214876,0.14058956916099774,242,0.9301503094606542,0.5640750670241287,0.7022696929238985,1865,0.8870757180156658,0.63268156424581,0.7385869565217391,2148,0.965205288796103,0.9893009985734664,0.9771046143008102,2804,0.6396377082268614,0.5223854237406999,0.7327569080279409,0.738586956521739,0.32384310580632053,0.9332276362858879,0.0832704376319452,-0.10187103905638964,0.22303393889358797,0.3790030040700302,-0.27445474583211904,0.8500814983961906,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CAUSAL,INDUCTIVE_FIXED_TEST,18,False,0,96,7059,12,0,0.0,0.0,0.7632809179770506,0.7557130641869032,0.6637727190386223,0.6111625038544557,0.9912950790548943,0.5545985990331983,0.6427286329649557,0.11680572109654351,0.8099173553719008,0.20416666666666666,242,0.9657768651608487,0.7565683646112601,0.8484666265784726,1865,0.9050228310502283,0.4613594040968343,0.6111625038544557,2148,0.9876106194690265,0.9950071326676176,0.9912950790548943,2804,0.6637727190386223,0.5863321720409744,0.7757956005283712,0.6111625038544558,0.36045448754368753,0.8276699742973916,0.10740544844370614,0.011585969154354567,0.2173670659886561,0.251578551402747,-0.08766450726216504,0.6002192379246473,254.0,12.0
