orientation,direction,source_vehicle,target_vehicle,sensor_configuration,method,protocol,target_adaptation_days,uses_target_adaptation,normalizer_fit_days,n_features,test_rows,test_operating_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_state_macro_f1,objective_score,stationary_off_precision,stationary_off_recall,stationary_off_f1,stationary_off_support,stationary_on_precision,stationary_on_recall,stationary_on_f1,stationary_on_support,charging_precision,charging_recall,charging_f1.1,charging_support,driving_precision,driving_recall,driving_f1.1,driving_support,macro_f1_bootstrap_center,macro_f1_ci_low,macro_f1_ci_high,charging_f1_bootstrap_center,charging_f1_ci_low,charging_f1_ci_high,delta_macro_f1,delta_macro_f1_ci_low,delta_macro_f1_ci_high,delta_charging_f1,delta_charging_f1_ci_low,delta_charging_f1_ci_high,causal_warmup_rows_source,causal_warmup_rows_target
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,ZSCORE,INDUCTIVE_FIXED_TEST,3,True,3,95,7059,12,210,3.5,24.16194833333333,0.4021816121263635,0.25473657892019447,0.15308930222563782,0.0,0.5763931729385153,0.01198801198801199,0.0918535813353827,0.0,0.0,0.0,242,0.26277372262773724,0.0193029490616622,0.03596403596403597,1865,0.0,0.0,0.0,2148,0.40494076856399885,0.9996433666191156,0.5763931729385153,2804,0.15308930222563782,0.14171370732306435,0.16306333760945374,0.0,0.0,0.0,-0.452611341130468,-0.5926619727055332,-0.3376040779461634,-0.5104546963159642,-0.7723214285714286,-0.11032718849531967,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,QUANTILE,INDUCTIVE_FIXED_TEST,3,True,3,95,7059,12,210,3.5,24.16194833333333,0.5633942484771214,0.44773892753429057,0.3993216213796914,0.0,0.8836696090794451,0.23787229214644015,0.23959297282781483,0.6428571428571429,0.1859504132231405,0.28846153846153844,242,0.3276262333139872,0.6053619302949061,0.425155337977782,1865,0.0,0.0,0.0,2148,0.7918079096045197,0.9996433666191156,0.8836696090794451,2804,0.39932162137969135,0.336562984346017,0.4760748852334863,0.0,0.0,0.0,-0.2063790219764145,-0.37109199497461115,-0.05904314043041837,-0.5104546963159642,-0.7981026205226242,-0.10526315789473684,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CORAL,INDUCTIVE_FIXED_TEST,3,True,3,95,7059,12,210,3.5,24.16194833333333,0.5531945034707466,0.5955039117544901,0.42088718800322444,0.0,0.8957467220978573,0.26260067663834685,0.25253231280193467,0.08133086876155268,0.9090909090909091,0.1493043773328809,242,0.9778761061946902,0.4739946380697051,0.6384976525821596,1865,0.0,0.0,0.0,2148,0.8118840579710145,0.9989300998573466,0.8957467220978573,2804,0.42088718800322444,0.3783202327890562,0.4721329999883316,0.0,0.0,0.0,-0.1848134553528814,-0.31994102473352104,-0.06957427023929151,-0.5104546963159642,-0.7815994773080442,-0.11391242035957083,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CAUSAL,INDUCTIVE_FIXED_TEST,3,False,0,95,7059,12,0,0.0,0.0,0.793596826745998,0.7447368318699009,0.6769851956339794,0.6866187050359712,0.9810326659641728,0.5756360388572483,0.6808385993947761,0.1471698113207547,0.6446280991735537,0.23963133640552994,242,0.819304152637486,0.7828418230563002,0.800658075130244,1865,0.8990203466465713,0.5554003724394786,0.6866187050359712,2148,0.9664359861591696,0.996077032810271,0.9810326659641728,2804,0.6769851956339794,0.6127541626040215,0.7738635322700705,0.6866187050359712,0.5634227982627548,0.8217471874027902,0.07128455227787356,-0.03819699518749638,0.18204184631316828,0.17616400872000704,-0.09354542660143436,0.5313761790000103,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,RAW,INDUCTIVE_FIXED_TEST,7,False,0,95,7059,12,0,0.0,0.0,0.7107238985692025,0.7419520010057139,0.6057006433561059,0.5104546963159642,0.9764356781288183,0.48212229843186843,0.5676022645400491,0.16066481994459833,0.9586776859504132,0.2752075919335706,242,0.667945205479452,0.6536193029490617,0.6607046070460705,1865,0.8890173410404625,0.3580074487895717,0.5104546963159642,2148,0.9562393162393162,0.9975035663338089,0.9764356781288183,2804,0.6057006433561059,0.49156861007052965,0.7463491300644893,0.5104546963159642,0.10520008544157493,0.7969930423072606,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,ZSCORE,INDUCTIVE_FIXED_TEST,7,True,7,95,7059,12,1334,22.233333333333334,63.876666666666665,0.6500920810313076,0.5105818188392506,0.42634344335075514,0.0,0.9822214398873438,0.2410507778385589,0.2558060660104531,0.17164179104477612,0.09504132231404959,0.12234042553191489,242,0.43884358784284655,0.9522788203753351,0.6008119079837618,1865,0.0,0.0,0.0,2148,0.9697601668404588,0.9950071326676176,0.9822214398873438,2804,0.42634344335075514,0.3815504461161323,0.503990307253747,0.0,0.0,0.0,-0.17935720000535071,-0.3259761852460344,-0.03473836440263528,-0.5104546963159642,-0.7820563715760224,-0.09554292236123581,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,QUANTILE,INDUCTIVE_FIXED_TEST,7,True,7,95,7059,12,1334,22.233333333333334,63.876666666666665,0.8695282617934552,0.7733252528815874,0.771196260724758,0.8765695332859512,0.9558605341246291,0.709641502924801,0.8133455697492353,0.4583333333333333,0.45454545454545453,0.45643153526970953,242,0.741890639481001,0.8584450402144772,0.7959234402187423,1865,0.8924264351181862,0.861266294227188,0.8765695332859512,2148,0.9957496136012365,0.9190442225392297,0.9558605341246291,2804,0.771196260724758,0.6608582048535036,0.8556798793164762,0.8765695332859512,0.696611711716835,0.9591151272889209,0.16549561736865215,0.014846375959564272,0.273587811908919,0.36611483696998703,0.09419842480314734,0.6827281662896454,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CORAL,INDUCTIVE_FIXED_TEST,7,True,7,95,7059,12,1334,22.233333333333334,63.876666666666665,0.6581668791613543,0.5981279412444211,0.5234710864984582,0.214787277984304,0.9640762463343109,0.3766026998865073,0.39999756309279655,0.05552725420275089,0.45041322314049587,0.09886621315192744,242,0.7586365730078305,0.8831099195710456,0.8161546085232904,1865,0.9523809523809523,0.12104283054003724,0.214787277984304,2148,0.9917043740573153,0.9379457917261056,0.9640762463343109,2804,0.5234710864984582,0.4548556131495613,0.6011739471428268,0.214787277984304,0.0,0.5148770234166272,-0.08222955685764766,-0.26200173158202833,0.08573039213833299,-0.2956674183316602,-0.7715968586387434,0.29583125808251376,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CAUSAL,INDUCTIVE_FIXED_TEST,7,False,0,95,7059,12,0,0.0,0.0,0.793596826745998,0.7447368318699009,0.6769851956339794,0.6866187050359712,0.9810326659641728,0.5756360388572483,0.6808385993947761,0.1471698113207547,0.6446280991735537,0.23963133640552994,242,0.819304152637486,0.7828418230563002,0.800658075130244,1865,0.8990203466465713,0.5554003724394786,0.6866187050359712,2148,0.9664359861591696,0.996077032810271,0.9810326659641728,2804,0.6769851956339794,0.6127541626040215,0.7738635322700705,0.6866187050359712,0.5634227982627548,0.8217471874027902,0.07128455227787356,-0.03819699518749638,0.18204184631316828,0.17616400872000704,-0.09354542660143436,0.5313761790000103,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,RAW,INDUCTIVE_FIXED_TEST,14,False,0,95,7059,12,0,0.0,0.0,0.7107238985692025,0.7419520010057139,0.6057006433561059,0.5104546963159642,0.9764356781288183,0.48212229843186843,0.5676022645400491,0.16066481994459833,0.9586776859504132,0.2752075919335706,242,0.667945205479452,0.6536193029490617,0.6607046070460705,1865,0.8890173410404625,0.3580074487895717,0.5104546963159642,2148,0.9562393162393162,0.9975035663338089,0.9764356781288183,2804,0.6057006433561059,0.49156861007052965,0.7463491300644893,0.5104546963159642,0.10520008544157493,0.7969930423072606,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,ZSCORE,INDUCTIVE_FIXED_TEST,14,True,14,95,7059,12,4438,73.96666666666667,152.33323388888888,0.6187845303867403,0.4804552720774338,0.4215902339262129,0.002531645569620253,0.9715475364330326,0.23827113309060635,0.25396679858357585,0.9583333333333334,0.09504132231404959,0.17293233082706766,242,0.40020763041785623,0.8268096514745308,0.5393494228751312,1865,0.013513513513513514,0.0013966480446927375,0.002531645569620253,2148,0.9459459459459459,0.9985734664764622,0.9715475364330326,2804,0.4215902339262129,0.37019810013055027,0.5076334399883868,0.002531645569620253,0.0,0.010601961235285501,-0.18411040942989293,-0.343587361607438,-0.030676733858654083,-0.5079230507463439,-0.7805693739550518,-0.10520362571826011,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,QUANTILE,INDUCTIVE_FIXED_TEST,14,True,14,95,7059,12,4438,73.96666666666667,152.33323388888888,0.7284317892052699,0.6234817664694754,0.5889195003648606,0.438179347826087,0.9858600322176481,0.4566059897472649,0.5286234393493512,0.22916666666666666,0.3181818181818182,0.2664359861591695,242,0.5298982188295165,0.8932975871313673,0.6652026352565382,1865,0.8103015075376885,0.30027932960893855,0.438179347826087,2148,0.9895795903701042,0.9821683309557775,0.9858600322176481,2804,0.5889195003648607,0.5003783972911023,0.6740060942752482,0.438179347826087,0.18941084384851725,0.6686711765756046,-0.016781142991245113,-0.19985801300580688,0.1599081947731297,-0.07227534848987721,-0.5340094364049478,0.4905397126825308,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CORAL,INDUCTIVE_FIXED_TEST,14,True,14,95,7059,12,4438,73.96666666666667,152.33323388888888,0.8251877036407423,0.6676305065669791,0.6579340596551069,0.8786437874715732,0.9678244972577696,0.554637247120886,0.7462179507816935,0.09213051823416507,0.19834710743801653,0.1258191349934469,242,0.849535080304311,0.5388739946380697,0.6594488188976378,1865,0.7902566009669022,0.9892923649906891,0.8786437874715732,2148,0.9928732183045762,0.9440085592011412,0.9678244972577696,2804,0.6579340596551069,0.6123862102264321,0.7014300887582412,0.8786437874715733,0.8027503758706392,0.9215956724882651,0.05223341629900102,-0.07512833465564876,0.15352966855227765,0.36818909115560916,0.09780968999227822,0.7084180142712646,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CAUSAL,INDUCTIVE_FIXED_TEST,14,False,0,95,7059,12,0,0.0,0.0,0.793596826745998,0.7447368318699009,0.6769851956339794,0.6866187050359712,0.9810326659641728,0.5756360388572483,0.6808385993947761,0.1471698113207547,0.6446280991735537,0.23963133640552994,242,0.819304152637486,0.7828418230563002,0.800658075130244,1865,0.8990203466465713,0.5554003724394786,0.6866187050359712,2148,0.9664359861591696,0.996077032810271,0.9810326659641728,2804,0.6769851956339794,0.6127541626040215,0.7738635322700705,0.6866187050359712,0.5634227982627548,0.8217471874027902,0.07128455227787356,-0.03819699518749638,0.18204184631316828,0.17616400872000704,-0.09354542660143436,0.5313761790000103,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,RAW,INDUCTIVE_FIXED_TEST,18,False,0,95,7059,12,0,0.0,0.0,0.7107238985692025,0.7419520010057139,0.6057006433561059,0.5104546963159642,0.9764356781288183,0.48212229843186843,0.5676022645400491,0.16066481994459833,0.9586776859504132,0.2752075919335706,242,0.667945205479452,0.6536193029490617,0.6607046070460705,1865,0.8890173410404625,0.3580074487895717,0.5104546963159642,2148,0.9562393162393162,0.9975035663338089,0.9764356781288183,2804,0.6057006433561059,0.49156861007052965,0.7463491300644893,0.5104546963159642,0.10520008544157493,0.7969930423072606,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,ZSCORE,INDUCTIVE_FIXED_TEST,18,True,18,95,7059,12,6262,104.36666666666666,197.27287666666666,0.8825612693016008,0.6970409779366455,0.7072043134544593,0.8629711751662971,0.9798139371599087,0.6163344388859763,0.7695110581391944,0.96,0.09917355371900827,0.1797752808988764,242,0.8257448004496908,0.7876675603217158,0.8062568605927553,1865,0.8238780694326842,0.9059590316573557,0.8629711751662971,2148,0.964742481852748,0.9953637660485022,0.9798139371599087,2804,0.7072043134544593,0.6278874963958498,0.7977155873293169,0.8629711751662972,0.7368395519847483,0.9415035368112782,0.10150367009835348,-0.03628679789602981,0.24183898282152871,0.352516478850333,0.10815016492826121,0.6790855134200775,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,QUANTILE,INDUCTIVE_FIXED_TEST,18,True,18,95,7059,12,6262,104.36666666666666,197.27287666666666,0.8342541436464088,0.7338134786556403,0.7043117772085994,0.8192709660973745,0.9660113907771449,0.6170785726857508,0.7502954527641095,0.12154031287605295,0.41735537190082644,0.18825722273998136,242,0.8555678059536935,0.832171581769437,0.8437075292198967,1865,0.9053521126760563,0.7481378026070763,0.8192709660973745,2148,0.9962106858658583,0.9375891583452212,0.9660113907771449,2804,0.7043117772085993,0.5937669396322436,0.855536647272243,0.8192709660973744,0.5017283455962701,0.9624107198118462,0.09861113385249343,-0.02110260442385789,0.2389556071104106,0.3088162697814102,0.051867863899459535,0.6030139376384631,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CORAL,INDUCTIVE_FIXED_TEST,18,True,18,95,7059,12,6262,104.36666666666666,197.27287666666666,0.7947301317467064,0.640368553400163,0.6354709746399781,0.8328458002507313,0.9401163882110005,0.5339225034496373,0.7144209048842793,0.07272727272727272,0.1652892561983471,0.10101010101010101,242,0.7959940652818991,0.5753351206434316,0.6679116090880797,1865,0.7554965883244883,0.9278398510242085,0.8328458002507313,2148,0.9924692826000793,0.8930099857346647,0.9401163882110005,2804,0.6354709746399781,0.5876478799674677,0.6727571094971844,0.8328458002507314,0.7046406558234765,0.8928048336405836,0.029770331283872298,-0.10707805108934379,0.13468754097664956,0.3223911039347672,0.033191912144194285,0.6691178164232253,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+M,CAUSAL,INDUCTIVE_FIXED_TEST,18,False,0,95,7059,12,0,0.0,0.0,0.793596826745998,0.7447368318699009,0.6769851956339794,0.6866187050359712,0.9810326659641728,0.5756360388572483,0.6808385993947761,0.1471698113207547,0.6446280991735537,0.23963133640552994,242,0.819304152637486,0.7828418230563002,0.800658075130244,1865,0.8990203466465713,0.5554003724394786,0.6866187050359712,2148,0.9664359861591696,0.996077032810271,0.9810326659641728,2804,0.6769851956339794,0.6127541626040215,0.7738635322700705,0.6866187050359712,0.5634227982627548,0.8217471874027902,0.07128455227787356,-0.03819699518749638,0.18204184631316828,0.17616400872000704,-0.09354542660143436,0.5313761790000103,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,RAW,INDUCTIVE_FIXED_TEST,1,False,0,96,7059,12,0,0.0,0.0,0.6546253010341408,0.63573596924745,0.5563672705949162,0.35958395245170877,0.9904187366926899,0.411683448562325,0.4776539433376332,0.06958333333333333,0.6900826446280992,0.1264193792581378,242,0.9189399844115355,0.632171581769437,0.7490470139771284,1865,0.8897058823529411,0.22532588454376165,0.35958395245170877,2148,0.9855225988700564,0.9953637660485022,0.9904187366926899,2804,0.5563672705949162,0.4747132048446219,0.641764129442368,0.3595839524517088,0.0,0.6673773987206824,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,ZSCORE,INDUCTIVE_FIXED_TEST,1,True,1,96,7059,12,81,1.35,4.197950277777777,0.3972234027482646,0.25,0.1422195171434368,0.0,0.5688780685737472,0.0,0.08533171028606208,0.0,0.0,0.0,242,0.0,0.0,0.0,1865,0.0,0.0,0.0,2148,0.39750496172384464,1.0,0.5688780685737472,2804,0.1422195171434368,0.1329013671692191,0.1523138779585391,0.0,0.0,0.0,-0.41414775345147936,-0.5006692998092998,-0.332613858709707,-0.3595839524517088,-0.6678602221388323,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,QUANTILE,INDUCTIVE_FIXED_TEST,1,True,1,96,7059,12,81,1.35,4.197950277777777,0.4649383765405865,0.4579166020428511,0.29367538754839695,0.0,0.7090656214439246,0.15521197624988778,0.17620523252903816,0.1249024199843872,0.6611570247933884,0.21011162179908077,242,0.5096153846153846,0.17050938337801608,0.25552430695058254,1865,0.0,0.0,0.0,2148,0.5492654260528893,1.0,0.7090656214439246,2804,0.293675387548397,0.2450274343432412,0.3670267020909147,0.0,0.0,0.0,-0.2626918830465192,-0.34253141878774607,-0.17510766730042715,-0.3595839524517088,-0.6638128059967057,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CORAL,INDUCTIVE_FIXED_TEST,1,True,1,96,7059,12,81,1.35,4.197950277777777,0.3647825471029891,0.3596263209728109,0.3125357412026426,0.5773630343166767,0.1324582338902148,0.3725615769734519,0.41846665844825626,0.11616161616161616,0.19008264462809918,0.14420062695924765,242,0.27281926735478645,0.7227882037533512,0.3961210696444314,1865,0.8168654173764907,0.44646182495344505,0.5773630343166767,2148,0.4051094890510949,0.07917261055634807,0.1324582338902148,2804,0.3125357412026426,0.22455983312715758,0.4044526337635943,0.5773630343166767,0.32265148430217105,0.7204325662208234,-0.2438315293922736,-0.40272912006143896,-0.08688748874855463,0.21777908186496786,-0.31973970491534387,0.6413306012542499,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CAUSAL,INDUCTIVE_FIXED_TEST,1,False,0,96,7059,12,0,0.0,0.0,0.7632809179770506,0.7557130641869032,0.6637727190386223,0.6111625038544557,0.9912950790548943,0.5545985990331983,0.6427286329649557,0.11680572109654351,0.8099173553719008,0.20416666666666666,242,0.9657768651608487,0.7565683646112601,0.8484666265784726,1865,0.9050228310502283,0.4613594040968343,0.6111625038544557,2148,0.9876106194690265,0.9950071326676176,0.9912950790548943,2804,0.6637727190386223,0.5863321720409744,0.7757956005283712,0.6111625038544558,0.36045448754368753,0.8276699742973916,0.10740544844370614,0.011585969154354567,0.2173670659886561,0.251578551402747,-0.08766450726216504,0.6002192379246473,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,RAW,INDUCTIVE_FIXED_TEST,3,False,0,96,7059,12,0,0.0,0.0,0.6546253010341408,0.63573596924745,0.5563672705949162,0.35958395245170877,0.9904187366926899,0.411683448562325,0.4776539433376332,0.06958333333333333,0.6900826446280992,0.1264193792581378,242,0.9189399844115355,0.632171581769437,0.7490470139771284,1865,0.8897058823529411,0.22532588454376165,0.35958395245170877,2148,0.9855225988700564,0.9953637660485022,0.9904187366926899,2804,0.5563672705949162,0.4747132048446219,0.641764129442368,0.3595839524517088,0.0,0.6673773987206824,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,ZSCORE,INDUCTIVE_FIXED_TEST,3,True,3,96,7059,12,210,3.5,24.16194833333333,0.3984983708740615,0.25125132422850543,0.14715569312441265,0.0,0.5788332472896232,0.00326317506934247,0.08829341587464759,0.0,0.0,0.0,242,0.056179775280898875,0.005361930294906166,0.00978952520802741,1865,0.0,0.0,0.0,2148,0.40735358232815,0.9996433666191156,0.5788332472896232,2804,0.14715569312441265,0.1372414690481838,0.15745809517704878,0.0,0.0,0.0,-0.4092115774705035,-0.4930784975189272,-0.3286373972189269,-0.3595839524517088,-0.6678995050474161,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,QUANTILE,INDUCTIVE_FIXED_TEST,3,True,3,96,7059,12,210,3.5,24.16194833333333,0.5390281909618926,0.5379048533324933,0.3893698024422951,0.0027675276752767526,0.8906895455989832,0.2222632213900657,0.23472889253548776,0.18729463307776562,0.7066115702479339,0.2961038961038961,242,0.3141122913505311,0.44396782841823057,0.3679182403910242,1865,0.15,0.0013966480446927375,0.0027675276752767526,2148,0.8031518624641834,0.9996433666191156,0.8906895455989832,2804,0.3893698024422951,0.3422743040332202,0.4712369468132123,0.0027675276752767526,0.0,0.011495913892764591,-0.16699746815262112,-0.26711922034522734,-0.036215358486442195,-0.35681642477643205,-0.6506189150785101,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CORAL,INDUCTIVE_FIXED_TEST,3,True,3,96,7059,12,210,3.5,24.16194833333333,0.5608443122255277,0.44802308768318383,0.3892746598978797,0.0,0.8839482812992747,0.22438345276408134,0.2335647959387278,0.3404255319148936,0.19834710743801653,0.2506527415143603,242,0.32781065088757394,0.5941018766756032,0.4224976167778837,1865,0.0,0.0,0.0,2148,0.7922555115884681,0.9996433666191156,0.8839482812992747,2804,0.3892746598978797,0.34928124336857264,0.4352979126850571,0.0,0.0,0.0,-0.16709261069703651,-0.2690115926413008,-0.0784643949852419,-0.3595839524517088,-0.6664089190878973,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CAUSAL,INDUCTIVE_FIXED_TEST,3,False,0,96,7059,12,0,0.0,0.0,0.7632809179770506,0.7557130641869032,0.6637727190386223,0.6111625038544557,0.9912950790548943,0.5545985990331983,0.6427286329649557,0.11680572109654351,0.8099173553719008,0.20416666666666666,242,0.9657768651608487,0.7565683646112601,0.8484666265784726,1865,0.9050228310502283,0.4613594040968343,0.6111625038544557,2148,0.9876106194690265,0.9950071326676176,0.9912950790548943,2804,0.6637727190386223,0.5863321720409744,0.7757956005283712,0.6111625038544558,0.36045448754368753,0.8276699742973916,0.10740544844370614,0.011585969154354567,0.2173670659886561,0.251578551402747,-0.08766450726216504,0.6002192379246473,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,RAW,INDUCTIVE_FIXED_TEST,7,False,0,96,7059,12,0,0.0,0.0,0.6546253010341408,0.63573596924745,0.5563672705949162,0.35958395245170877,0.9904187366926899,0.411683448562325,0.4776539433376332,0.06958333333333333,0.6900826446280992,0.1264193792581378,242,0.9189399844115355,0.632171581769437,0.7490470139771284,1865,0.8897058823529411,0.22532588454376165,0.35958395245170877,2148,0.9855225988700564,0.9953637660485022,0.9904187366926899,2804,0.5563672705949162,0.4747132048446219,0.641764129442368,0.3595839524517088,0.0,0.6673773987206824,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,ZSCORE,INDUCTIVE_FIXED_TEST,7,True,7,96,7059,12,1334,22.233333333333334,63.876666666666665,0.6516503754072814,0.4916933583964692,0.39602496753121175,0.0,0.9875798438608943,0.1988400087546509,0.23761498051872704,0.0,0.0,0.0,242,0.42985568961438375,0.9742627345844505,0.5965200262639527,1865,0.0,0.0,0.0,2148,0.9826977401129944,0.9925106990014265,0.9875798438608943,2804,0.39602496753121175,0.37301432524422073,0.4127637577983919,0.0,0.0,0.0,-0.16034230306370445,-0.24749779243039785,-0.06663868899374986,-0.3595839524517088,-0.6538227222876489,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,QUANTILE,INDUCTIVE_FIXED_TEST,7,True,7,96,7059,12,1334,22.233333333333334,63.876666666666665,0.7236152429522595,0.6198062281469287,0.6131368387542984,0.6473821232282325,0.96996336996337,0.4941946616846078,0.6268349525438721,0.05189873417721519,0.33884297520661155,0.09001097694840834,242,0.8315719947159842,0.6750670241286864,0.7451908848771825,1865,0.8548510313216195,0.520949720670391,0.6473821232282325,2148,0.9969879518072289,0.9443651925820257,0.96996336996337,2804,0.6131368387542984,0.5275125230419202,0.6978919842257725,0.6473821232282325,0.34872564103835696,0.8476354274288809,0.05676956815938217,-0.017025945579917833,0.1421949332097174,0.2877981707765237,0.055455103390013964,0.600943015111909,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CORAL,INDUCTIVE_FIXED_TEST,7,True,7,96,7059,12,1334,22.233333333333334,63.876666666666665,0.6830995891769372,0.5258315566723442,0.5052321147052938,0.37832167832167835,0.9571971004487401,0.35457711945747833,0.4544679401518476,0.5,0.06198347107438017,0.11029411764705882,242,0.4487526299969943,0.8005361930294906,0.575115562403698,1865,0.7598314606741573,0.25186219739292365,0.37832167832167835,2148,0.9274247491638796,0.988944365192582,0.9571971004487401,2804,0.5052321147052938,0.37460243736936244,0.6160546730606465,0.37832167832167835,0.0,0.7081631013125828,-0.05113515588962236,-0.15069684717676238,0.029269255383816604,0.018737725869969524,-0.11271357928733199,0.11780593013940767,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CAUSAL,INDUCTIVE_FIXED_TEST,7,False,0,96,7059,12,0,0.0,0.0,0.7632809179770506,0.7557130641869032,0.6637727190386223,0.6111625038544557,0.9912950790548943,0.5545985990331983,0.6427286329649557,0.11680572109654351,0.8099173553719008,0.20416666666666666,242,0.9657768651608487,0.7565683646112601,0.8484666265784726,1865,0.9050228310502283,0.4613594040968343,0.6111625038544557,2148,0.9876106194690265,0.9950071326676176,0.9912950790548943,2804,0.6637727190386223,0.5863321720409744,0.7757956005283712,0.6111625038544558,0.36045448754368753,0.8276699742973916,0.10740544844370614,0.011585969154354567,0.2173670659886561,0.251578551402747,-0.08766450726216504,0.6002192379246473,254.0,12.0
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,RAW,INDUCTIVE_FIXED_TEST,14,False,0,96,7059,12,0,0.0,0.0,0.6546253010341408,0.63573596924745,0.5563672705949162,0.35958395245170877,0.9904187366926899,0.411683448562325,0.4776539433376332,0.06958333333333333,0.6900826446280992,0.1264193792581378,242,0.9189399844115355,0.632171581769437,0.7490470139771284,1865,0.8897058823529411,0.22532588454376165,0.35958395245170877,2148,0.9855225988700564,0.9953637660485022,0.9904187366926899,2804,0.5563672705949162,0.4747132048446219,0.641764129442368,0.3595839524517088,0.0,0.6673773987206824,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,ZSCORE,INDUCTIVE_FIXED_TEST,14,True,14,96,7059,12,4438,73.96666666666667,152.33323388888888,0.6432922510270577,0.48324583226566414,0.39138010063893314,0.0,0.9774436090225563,0.19602559784439202,0.23482806038335988,0.0,0.0,0.0,242,0.4286766511171127,0.9361930294906167,0.5880767935331761,1865,0.0,0.0,0.0,2148,0.9588336192109777,0.9967902995720399,0.9774436090225563,2804,0.39138010063893314,0.3715495334696329,0.4051304951857038,0.0,0.0,0.0,-0.16498716995598306,-0.2606789908979488,-0.07456741209374605,-0.3595839524517088,-0.6693310945935012,0.0,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,QUANTILE,INDUCTIVE_FIXED_TEST,14,True,14,96,7059,12,4438,73.96666666666667,152.33323388888888,0.8498370874061482,0.7760321607608213,0.7250329955868877,0.8703183520599251,0.987737693264617,0.6374647630276445,0.7831471381761027,0.17122473246135553,0.5950413223140496,0.2659279778393352,242,0.957513768686074,0.6525469168900804,0.7761479591836735,1865,0.8752354048964218,0.8654562383612663,0.8703183520599251,2148,0.9844137442437123,0.9910841654778887,0.987737693264617,2804,0.7250329955868877,0.6523665947015096,0.8158551415164543,0.8703183520599251,0.736495466305741,0.9434272821533226,0.16866572499197152,0.0301492249364685,0.31241447625537433,0.5107343996082163,0.11050162533433441,0.8920127017721723,,
RECORDED,Bus A to Bus B,Bus A,Bus B,A+G,CORAL,INDUCTIVE_FIXED_TEST,14,True,14,96,7059,12,4438,73.96666666666667,152.33323388888888,0.8443122255276951,0.7157128432020934,0.6973614484920907,0.8655710071639275,0.9743141708893936,0.6050438743596563,0.7646452719608254,0.19594594594594594,0.359504132231405,0.2536443148688047,242,0.9389799635701275,0.5528150134048258,0.6959163010462369,1865,0.7906081601231717,0.9562383612662942,0.8655710071639275,2148,0.9551216169921206,0.9942938659058488,0.9743141708893936,2804,0.6973614484920907,0.6438554819597547,0.771202932170838,0.8655710071639275,0.7805602330824528,0.9233611811053648,0.1409941778971745,0.03466481964964135,0.25047333122186777,0.5059870547122187,0.16569449521276133,0.8494543403959873,,
