bus_b_orientation,bus_b_orientation_role,orientation_vehicle,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,partition_id,budget_k_days,subset_repeat,uses_target_adaptation,normalizer_fit_days,adaptation_days,test_days,test_rows,test_service_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,adaptation_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_macro_f1,objective_score,apagado_precision,apagado_recall,apagado_f1,apagado_support,encendido_precision,encendido_recall,encendido_f1,encendido_support,recarga_principal_precision,recarga_principal_recall,recarga_principal_f1,recarga_principal_support,movimiento_precision,movimiento_recall,driving_f1,movimiento_support,stationary_macro_f1,charging_f1,control_role,feature_dimension,source_quantile_n_requested,source_quantile_n_effective,causal_warmup_rows_source,causal_warmup_rows_target,subset_seed_index,subset_rng_seed,subset_attempts,subset_resamples,subset_retained_windows,target_quantile_n_requested,target_quantile_n_effective,coral_n_adaptation_rows,coral_n_features,coral_n_minus_d,coral_rows_per_feature,coral_regularized_cov_min_eigenvalue,coral_regularized_cov_max_eigenvalue,coral_regularized_cov_condition_number
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,1,7,True,1,2025-05-20,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,964,16.066666666666666,19.152224722222225,17.80049305555555,0.2943792964011322,0.3511600491986503,0.2587152806739071,0.0,0.5954149176622537,0.1464820683444582,0.1552291684043442,0.0537190082644628,0.7130801687763713,0.0999113213124445,237,0.5547112462006079,0.2446380697050938,0.3395348837209302,1492,0.0,0.0,0.0,1154,0.8916827852998066,0.4469219583131362,0.5954149176622537,2063,0.1464820683444582,0.0,ADAPTIVE_BUDGET,95,1000,1000,,,7.0,25360931.0,2.0,1.0,964.0,,,964.0,95.0,869.0,10.147368421052631,0.0015284821010208,140324.43644587373,91806398.22484872
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,1,8,True,1,2025-06-17,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,992,16.533333333333335,19.119767222222222,17.34404888888889,0.5390214314597654,0.4982816605627871,0.3976156116826889,0.1358956760466712,0.934698521046644,0.2185879752280373,0.2929276374282819,0.0845219228737453,0.6751054852320675,0.1502347417840375,237,0.8444976076555024,0.2365951742627345,0.3696335078534031,1492,0.3267326732673267,0.0857885615251299,0.1358956760466712,1154,0.8807890222984562,0.9956374212312168,0.934698521046644,2063,0.2185879752280373,0.1358956760466712,ADAPTIVE_BUDGET,95,1000,1000,,,8.0,25360932.0,9.0,8.0,992.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,1,8,True,1,2025-06-17,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,992,16.533333333333335,19.119767222222222,17.34404888888889,0.6136271734735139,0.556773737955326,0.4626459060096646,0.1058045554739162,0.9387942936033132,0.3039297768117817,0.3199093657953653,0.1049465240641711,0.6624472573839663,0.1811886901327178,237,0.7979166666666667,0.5134048257372654,0.6247960848287113,1492,0.3478260869565217,0.0623916811091854,0.1058045554739162,1154,0.8935611038107752,0.9888511875908872,0.9387942936033132,2063,0.3039297768117817,0.1058045554739162,ADAPTIVE_BUDGET,95,1000,1000,,,8.0,25360932.0,9.0,8.0,992.0,1000.0,992.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,1,8,True,1,2025-06-17,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,992,16.533333333333335,19.119767222222222,17.34404888888889,0.2753740396279822,0.3289542110453005,0.2272833917398918,0.0,0.5707865168539326,0.1127823500352116,0.1363700350439351,0.0665834373699542,0.6751054852320675,0.1212121212121212,237,0.225017972681524,0.2097855227882037,0.2171349288935137,1492,0.0,0.0,0.0,1154,0.8450570342205324,0.4309258361609306,0.5707865168539326,2063,0.1127823500352116,0.0,ADAPTIVE_BUDGET,95,1000,1000,,,8.0,25360932.0,9.0,8.0,992.0,,,992.0,95.0,897.0,10.442105263157895,0.0002741123045282,24304.960585747627,88667893.35698907
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,1,9,True,1,2025-04-25,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,655,10.916666666666666,19.14087444444445,12.95972305555556,0.6376870198139911,0.4374329811810823,0.3744882690894993,0.0017301038062283,0.897407972119364,0.2001817014128777,0.2253850029761909,0.8333333333333334,0.0210970464135021,0.0411522633744856,237,0.4514522821576763,0.7292225201072386,0.557662737057919,1492,0.5,0.0008665511265164,0.0017301038062283,1154,0.814873417721519,0.9985458070770722,0.897407972119364,2063,0.2001817014128777,0.0017301038062283,ADAPTIVE_BUDGET,95,1000,1000,,,9.0,25360933.0,22.0,21.0,655.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,1,9,True,1,2025-04-25,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,655,10.916666666666666,19.14087444444445,12.95972305555556,0.6247472705216336,0.5215473118395673,0.4805144177536107,0.0275303643724696,0.8739923631735257,0.349355102613639,0.2993207964011543,0.5495049504950495,0.4683544303797468,0.5056947608200456,237,0.4483101391650099,0.6045576407506702,0.5148401826484018,1492,0.2098765432098765,0.0147313691507798,0.0275303643724696,1154,0.7770652583930592,0.9985458070770722,0.8739923631735257,2063,0.349355102613639,0.0275303643724696,ADAPTIVE_BUDGET,95,1000,1000,,,9.0,25360933.0,22.0,21.0,655.0,1000.0,655.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,1,9,True,1,2025-04-25,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,655,10.916666666666666,19.14087444444445,12.95972305555556,0.5151637687019814,0.4107612052176046,0.3432667239164988,0.0243030736240171,0.8538062283737025,0.1730868890974309,0.2156812637995061,0.0849342770475227,0.3544303797468354,0.1370309951060359,237,0.4109470026064292,0.317024128686327,0.3579265985622399,1492,0.0693877551020408,0.0147313691507798,0.0243030736240171,1154,0.7707926591175323,0.956858943286476,0.8538062283737025,2063,0.1730868890974309,0.0243030736240171,ADAPTIVE_BUDGET,95,1000,1000,,,9.0,25360933.0,22.0,21.0,655.0,,,655.0,95.0,560.0,6.894736842105263,0.0025681523905401,205508.2757490844,80021838.46491204
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,1,10,True,1,2025-05-16,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,741,12.35,15.586630833333333,13.934771111111113,0.6207035988677719,0.5487166999519916,0.4482650141244655,0.0257380772142316,0.9656340755082284,0.2758086603298779,0.2792542393603719,0.1408730158730158,0.5991561181434599,0.2281124497991968,237,0.5381903642773208,0.613941018766756,0.5735754539762054,1492,0.1017964071856287,0.0147313691507798,0.0257380772142316,1154,0.9642339294345096,0.9670382937469704,0.9656340755082284,2063,0.2758086603298779,0.0257380772142316,ADAPTIVE_BUDGET,95,1000,1000,,,10.0,25360934.0,1.0,0.0,741.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,1,10,True,1,2025-05-16,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,741,12.35,15.586630833333333,13.934771111111113,0.4512737565709664,0.4624156961447196,0.3538055711739163,0.0256024096385542,0.7991909852643745,0.2053437664770968,0.2225243065597714,0.1225806451612903,0.7215189873417721,0.2095588235294117,237,0.3340070742799393,0.443029490616622,0.3808700662633247,1492,0.0977011494252873,0.0147313691507798,0.0256024096385542,1154,0.9892703862660944,0.6703829374697043,0.7991909852643745,2063,0.2053437664770968,0.0256024096385542,ADAPTIVE_BUDGET,95,1000,1000,,,10.0,25360934.0,1.0,0.0,741.0,1000.0,741.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,1,10,True,1,2025-05-16,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,741,12.35,15.586630833333333,13.934771111111113,0.3665588354225637,0.3480615765343546,0.2377152363678352,0.0173364854215918,0.5393457117595049,0.137171744570612,0.1495637359893378,0.1510538641686182,0.5443037974683544,0.2364802933088909,237,0.3844155844155844,0.099195710455764,0.1576984549813532,1492,0.0956521739130434,0.0095320623916811,0.0173364854215918,1154,0.424554565701559,0.739214735821619,0.5393457117595049,2063,0.137171744570612,0.0173364854215918,ADAPTIVE_BUDGET,95,1000,1000,,,10.0,25360934.0,1.0,0.0,741.0,,,741.0,95.0,646.0,7.8,0.0012167348010971,111511.426591604,91648094.95960116
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,1,True,3,2025-04-25|2025-05-16|2025-05-20,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,2360,39.333333333333336,53.87973,44.69498722222224,0.7925596441568945,0.7167546914343805,0.6805486601928235,0.7841379310344827,0.9586931155192532,0.5878338417506802,0.7219843685294871,0.3578274760383386,0.4725738396624472,0.4072727272727273,237,0.9278195488721804,0.413538873994638,0.5720908669448308,1492,0.6512027491408935,0.98526863084922,0.7841379310344827,1154,0.9243924392439244,0.9956374212312168,0.9586931155192532,2063,0.5878338417506802,0.7841379310344827,ADAPTIVE_BUDGET,95,1000,1000,,,1.0,25560925.0,1.0,0.0,2360.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,1,True,3,2025-04-25|2025-05-16|2025-05-20,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,2360,39.333333333333336,53.87973,44.69498722222224,0.5907804286291953,0.5485670351947675,0.4424925374845306,0.0272206303724928,0.9244126659856996,0.2818524946508076,0.2763837746397155,0.1649484536082474,0.6751054852320675,0.2651201325600663,237,0.4960127591706539,0.6253351206434317,0.5532167210198636,1492,0.0785123966942148,0.0164644714038128,0.0272206303724928,1154,0.9767943874797624,0.8773630634997577,0.9244126659856996,2063,0.2818524946508076,0.0272206303724928,ADAPTIVE_BUDGET,95,1000,1000,,,1.0,25560925.0,1.0,0.0,2360.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,3,1,True,3,2025-04-25|2025-05-16|2025-05-20,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,2360,39.333333333333336,53.87973,44.69498722222224,0.5291144359078043,0.4371410175609417,0.4099680181330624,0.2962962962962963,0.9159763313609468,0.2412985803904343,0.3644993293983559,0.0504750593824228,0.3586497890295358,0.0884955752212389,237,0.7055084745762712,0.2231903485254691,0.3391038696537678,1492,0.4203821656050955,0.2287694974003466,0.2962962962962963,1154,0.8950046253469011,0.9379544352884148,0.9159763313609468,2063,0.2412985803904343,0.2962962962962963,ADAPTIVE_BUDGET,95,1000,1000,,,1.0,25560925.0,1.0,0.0,2360.0,,,2360.0,95.0,2265.0,24.84210526315789,0.0017540066793698,103859.05315145828,59212461.60178283
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,2,True,3,2025-04-07|2025-04-17|2025-05-13,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,777,12.95,22.98324333333333,16.145760833333334,0.6342498989082086,0.5003804964875415,0.4408268519945603,0.0,0.9105403011514616,0.2842557022755932,0.2644961111967361,0.2904411764705882,0.3333333333333333,0.3104125736738703,237,0.4548343168406718,0.6715817694369973,0.5423545331529094,1492,0.0,0.0,0.0,1154,0.8381573583367306,0.9966068831798351,0.9105403011514616,2063,0.2842557022755932,0.0,ADAPTIVE_BUDGET,95,1000,1000,,,2.0,25560926.0,1.0,0.0,777.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,2,True,3,2025-04-07|2025-04-17|2025-05-13,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,777,12.95,22.98324333333333,16.145760833333334,0.5988677719369188,0.4674182169169339,0.3949120181600434,0.0017021276595744,0.884640171858217,0.2316693002606521,0.2376280619598558,0.1293103448275862,0.3164556962025316,0.1835985312117503,237,0.4717626925270964,0.5542895442359249,0.5097072419106318,1492,0.0476190476190476,0.0008665511265164,0.0017021276595744,1154,0.7943672839506173,0.998061076102763,0.884640171858217,2063,0.2316693002606521,0.0017021276595744,ADAPTIVE_BUDGET,95,1000,1000,,,2.0,25560926.0,1.0,0.0,777.0,1000.0,777.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,3,2,True,3,2025-04-07|2025-04-17|2025-05-13,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,777,12.95,22.98324333333333,16.145760833333334,0.436109987868985,0.3713999304927757,0.2643525192436773,0.0368794326241134,0.64588948787062,0.1371735297013631,0.1733632845958518,0.170807453416149,0.4641350210970464,0.249716231555051,237,0.6011560693641619,0.0697050938337801,0.1249249249249249,1492,0.1015625,0.022530329289428,0.0368794326241134,1154,0.4949651432997676,0.9292292777508484,0.64588948787062,2063,0.1371735297013631,0.0368794326241134,ADAPTIVE_BUDGET,95,1000,1000,,,2.0,25560926.0,1.0,0.0,777.0,,,777.0,95.0,682.0,8.178947368421053,0.0007506168113515,67324.5817740753,89692344.69029966
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,3,True,3,2025-04-09|2025-05-16|2025-05-28,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,881,14.683333333333334,26.440152500000003,16.794794722222225,0.8174282248281439,0.6982692858277546,0.6860694110940755,0.801980198019802,0.964512338425382,0.59325510198364,0.7324337258643661,0.3451776649746192,0.2869198312236287,0.3133640552995391,237,0.8935447338618346,0.5288203753351206,0.6644210526315789,1492,0.6774193548387096,0.9826689774696707,0.801980198019802,1154,0.936131386861314,0.9946679592825982,0.964512338425382,2063,0.59325510198364,0.801980198019802,ADAPTIVE_BUDGET,95,1000,1000,,,3.0,25560927.0,1.0,0.0,881.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,3,True,3,2025-04-09|2025-05-16|2025-05-28,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,881,14.683333333333334,26.440152500000003,16.794794722222225,0.5600485240598463,0.5124943044310536,0.4339141745258394,0.092797783933518,0.8654525686327806,0.290068043156859,0.2974676182889108,0.1580188679245283,0.5654008438818565,0.2470046082949308,237,0.4457116788321167,0.6548257372654156,0.5304017372421281,1492,0.2310344827586206,0.0580589254766031,0.092797783933518,1154,0.9851485148514852,0.7716917111003393,0.8654525686327806,2063,0.290068043156859,0.092797783933518,ADAPTIVE_BUDGET,95,1000,1000,,,3.0,25560927.0,1.0,0.0,881.0,1000.0,881.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,3,3,True,3,2025-04-09|2025-05-16|2025-05-28,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,881,14.683333333333334,26.440152500000003,16.794794722222225,0.4264051758997169,0.363750440784319,0.2601006649830785,0.0147783251231527,0.622085048010974,0.1394392039737799,0.1619717290391081,0.1318407960199005,0.4472573839662447,0.2036503362151777,237,0.5825242718446602,0.1206434316353887,0.1998889505830094,1492,0.140625,0.0077989601386481,0.0147783251231527,1154,0.4812947731493764,0.8793019873969947,0.622085048010974,2063,0.1394392039737799,0.0147783251231527,ADAPTIVE_BUDGET,95,1000,1000,,,3.0,25560927.0,1.0,0.0,881.0,,,881.0,95.0,786.0,9.273684210526316,0.0014646802963062,128873.39647588688,87987390.01329298
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,4,True,3,2025-04-01|2025-05-22|2025-06-17,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1190,19.83333333333333,33.46848694444444,21.374373611111107,0.6609381318236959,0.4692172613201084,0.4155063214390411,0.0017211703958691,0.9230769230769232,0.2463161208930804,0.2499922610217723,0.6333333333333333,0.080168776371308,0.1423220973782771,237,0.474124203821656,0.7982573726541555,0.5949050949050949,1492,0.125,0.0008665511265164,0.0017211703958691,1154,0.8589315525876461,0.9975763451284536,0.9230769230769232,2063,0.2463161208930804,0.0017211703958691,ADAPTIVE_BUDGET,95,1000,1000,,,4.0,25560928.0,1.0,0.0,1190.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,4,True,3,2025-04-01|2025-05-22|2025-06-17,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1190,19.83333333333333,33.46848694444444,21.374373611111107,0.6287909421754954,0.5314399092814024,0.4532041747222539,0.0874152223059532,0.9185449676411516,0.2980905770826214,0.3068885937557336,0.1120772946859903,0.4894514767932489,0.1823899371069182,237,0.6651515151515152,0.5884718498659517,0.6244665718349929,1492,0.3352601156069364,0.0502599653379549,0.0874152223059532,1154,0.8511166253101737,0.9975763451284536,0.9185449676411516,2063,0.2980905770826214,0.0874152223059532,ADAPTIVE_BUDGET,95,1000,1000,,,4.0,25560928.0,1.0,0.0,1190.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,3,4,True,3,2025-04-01|2025-05-22|2025-06-17,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1190,19.83333333333333,33.46848694444444,21.374373611111107,0.3922361504245855,0.366841206117258,0.2965094508747871,0.0039473684210526,0.7315761161915008,0.1514872291025492,0.1794846178932933,0.0787716955941255,0.4978902953586498,0.1360230547550432,237,0.3216538192011212,0.3076407506702412,0.3144912641315519,1492,0.0081967213114754,0.0025996533795493,0.0039473684210526,1154,0.8217522658610272,0.6592341250605914,0.7315761161915008,2063,0.1514872291025492,0.0039473684210526,ADAPTIVE_BUDGET,95,1000,1000,,,4.0,25560928.0,1.0,0.0,1190.0,,,1190.0,95.0,1095.0,12.526315789473683,0.0010363148317969,49338.51918239101,47609585.10729765
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,5,True,3,2025-05-13|2025-05-20|2025-05-30,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1545,25.75,38.418175000000005,29.3456775,0.5479175090982612,0.5095741991349437,0.4109809187667611,0.0879120879120879,0.9645892351274789,0.2264448133131885,0.2817533864248918,0.0795019157088122,0.70042194092827,0.1427956989247311,237,0.930379746835443,0.2955764075067024,0.4486266531027467,1492,0.2843601895734597,0.0519930675909878,0.0879120879120879,1154,0.9401748734468476,0.9903053805138148,0.9645892351274789,2063,0.2264448133131885,0.0879120879120879,ADAPTIVE_BUDGET,95,1000,1000,,,5.0,25560929.0,1.0,0.0,1545.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,5,True,3,2025-05-13|2025-05-20|2025-05-30,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1545,25.75,38.418175000000005,29.3456775,0.5525677315002022,0.4972620928226796,0.40023747431742,0.009367681498829,0.9315415821501014,0.2231361050398596,0.2438895571899836,0.1118210862619808,0.5907172995780591,0.1880456682337139,237,0.4448398576512455,0.5026809651474531,0.4719949653870359,1492,0.0472440944881889,0.0051993067590987,0.009367681498829,1154,0.9766081871345028,0.8904507998061076,0.9315415821501014,2063,0.2231361050398596,0.009367681498829,ADAPTIVE_BUDGET,95,1000,1000,,,5.0,25560929.0,1.0,0.0,1545.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,5,3,5,True,3,2025-05-13|2025-05-20|2025-05-30,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1545,25.75,38.418175000000005,29.3456775,0.5072786089769511,0.4439002476521403,0.366676684712282,0.0322085889570552,0.8584858980702622,0.2027402802596219,0.2328894464101912,0.0868263473053892,0.4894514767932489,0.147488874761602,237,0.4301147873058744,0.4269436997319035,0.4285233770602085,1492,0.14,0.0181975736568457,0.0322085889570552,1154,0.8767054067710965,0.8410082404265633,0.8584858980702622,2063,0.2027402802596219,0.0322085889570552,ADAPTIVE_BUDGET,95,1000,1000,,,5.0,25560929.0,1.0,0.0,1545.0,,,1545.0,95.0,1450.0,16.263157894736842,0.0013165275836541,118883.44854136558,90300765.451028
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,6,True,3,2025-04-25|2025-05-30|2025-06-10,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1435,23.916666666666668,39.45927388888889,26.904533055555568,0.6441568944601699,0.4526015010426791,0.3989057019100648,0.0017241379310344,0.9040614709110868,0.2305204455763909,0.2400330763184527,0.6956521739130435,0.0675105485232067,0.123076923076923,237,0.4577319587628866,0.7439678284182306,0.5667602757212152,1492,0.1666666666666666,0.0008665511265164,0.0017241379310344,1154,0.8262439807383628,0.998061076102763,0.9040614709110868,2063,0.2305204455763909,0.0017241379310344,ADAPTIVE_BUDGET,95,1000,1000,,,6.0,25560930.0,1.0,0.0,1435.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,5,3,6,True,3,2025-04-25|2025-05-30|2025-06-10,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,1435,23.916666666666668,39.45927388888889,26.904533055555568,0.6655883542256369,0.5494015560893746,0.521510585060543,0.2240726722180166,0.8917748917748918,0.3980891494890935,0.4025354199235325,0.3927125506072874,0.4092827004219409,0.4008264462809917,237,0.499746835443038,0.6615281501340483,0.5693683299682722,1492,0.8862275449101796,0.1282495667244367,0.2240726722180166,1154,0.8056315995307001,0.9985458070770722,0.8917748917748918,2063,0.3980891494890935,0.2240726722180166,ADAPTIVE_BUDGET,95,1000,1000,,,6.0,25560930.0,1.0,0.0,1435.0,1000.0,1000.0,,,,,,,
